#   d (cM)	weighted LD	    bin count
     1.661	-0.00000835	      8415441
     1.662	-0.00000447	      8481205
     1.663	-0.00002082	     11712771
     1.664	-0.00000520	      9527605
     1.665	-0.00001617	      9907802
     1.666	-0.00000472	      8869231
     1.667	-0.00000051	      8594596
     1.668	-0.00000203	      8371169
     1.669	-0.00000743	      8417920
     1.670	-0.00000703	      8407328
     1.671	-0.00000581	      8519119
     1.672	-0.00000234	      8039214
     1.673	-0.00002586	     11153285
     1.674	-0.00000168	      8654884
     1.675	-0.00000209	      8217622
     1.676	-0.00000135	      8522826
     1.677	 0.00000286	      8663196
     1.678	 0.00000095	      8140127
     1.679	-0.00000076	      8312107
     1.680	-0.00000109	      8901700
     1.681	 0.00000008	      8219570
     1.682	 0.00000320	     10611961
     1.683	 0.00001286	     14211640
     1.684	-0.00000054	      7781238
     1.685	-0.00009155	    299403926
     1.686	 0.00000310	      8542943
     1.687	-0.00008576	    126193298
     1.688	 0.00000491	      8567925
     1.689	 0.00000277	      8503980
     1.690	-0.00000294	      8582451
     1.691	-0.00000335	      8137924
     1.692	-0.00001477	      8850461
     1.693	-0.00000489	      8334797
     1.694	-0.00000617	      8720116
     1.695	-0.00000198	      8114539
     1.696	-0.00000381	      9415643
     1.697	 0.00000014	      8192267
     1.698	 0.00000577	      8819566
     1.699	 0.00001100	      8258262
     1.700	 0.00000558	      8981857
     1.701	 0.00000335	      7800339
     1.702	 0.00000370	      8154700
     1.703	 0.00000239	      9437187
     1.704	 0.00000724	      9133299
     1.705	 0.00000289	     11874532
     1.706	 0.00000318	      9516913
     1.707	 0.00000170	     11060385
     1.708	-0.00000466	     10432080
     1.709	-0.00000384	     16200688
     1.710	-0.00000785	     15172583
     1.711	-0.00000607	      9317669
     1.712	-0.00001272	     14241041
     1.713	-0.00000666	     29005249
     1.714	-0.00001228	     12959068
     1.715	-0.00001139	     12992351
     1.716	-0.00001109	     16126911
     1.717	-0.00001053	     11026873
     1.718	-0.00001046	     24761000
     1.719	-0.00002136	     29135219
     1.720	-0.00000787	      7645980
     1.721	-0.00001088	      8727584
     1.722	-0.00001302	      8845900
     1.723	-0.00001334	     22963145
     1.724	-0.00001237	     19654792
     1.725	-0.00001360	      8412916
     1.726	-0.00001357	      9728819
     1.727	-0.00001041	      8414353
     1.728	-0.00001494	     11881755
     1.729	-0.00001175	      9957680
     1.730	-0.00001049	     10194424
     1.731	-0.00000891	      9758789
     1.732	-0.00000484	     10675666
     1.733	-0.00000677	      9368037
     1.734	-0.00000276	     21130438
     1.735	-0.00000165	     31599147
     1.736	-0.00000194	     29596660
     1.737	-0.00000646	     30228819
     1.738	-0.00000573	     56578254
     1.739	-0.00001283	     33804881
     1.740	-0.00000340	     42499474
     1.741	-0.00000466	     24349464
     1.742	-0.00000231	     78169476
     1.743	-0.00000600	      9863950
     1.744	-0.00000417	     29418597
     1.745	-0.00001381	      8583340
     1.746	-0.00001393	     10992587
     1.747	-0.00001365	     10933446
     1.748	-0.00000800	     16674404
     1.749	-0.00001624	      8193381
     1.750	-0.00002146	      8388719
     1.751	-0.00001419	     12084054
     1.752	-0.00002138	      8371587
     1.753	-0.00001853	      8526241
     1.754	-0.00001635	      8567272
     1.755	-0.00000887	      9008912
     1.756	-0.00001108	      9083538
     1.757	-0.00000571	     13297003
     1.758	-0.00001022	      9887594
     1.759	-0.00001334	      9651609
     1.760	-0.00001465	      9329934
     1.761	-0.00001029	      9017426
     1.762	-0.00000945	      9128896
     1.763	-0.00000827	      9283242
     1.764	-0.00000872	      9252582
     1.765	-0.00000893	      8899493
     1.766	-0.00000897	      8457579
     1.767	-0.00000773	      8721075
     1.768	-0.00000894	      8705971
     1.769	-0.00000851	      8418641
     1.770	-0.00000529	      8710870
     1.771	-0.00000576	     10073582
     1.772	-0.00000565	     14746611
     1.773	-0.00000670	      9045455
     1.774	-0.00000830	      8774952
     1.775	-0.00000744	     11397047
     1.776	-0.00000974	     11728532
     1.777	-0.00000962	      9658684
     1.778	-0.00000623	     12973044
     1.779	-0.00000656	     12503645
     1.780	-0.00000536	     12770696
     1.781	-0.00000643	     13780497
     1.782	-0.00000737	     13957584
     1.783	-0.00000144	     44538350
     1.784	-0.00000137	     42972516
     1.785	-0.00000129	     51747768
     1.786	-0.00000133	     76779025
     1.787	-0.00000555	     17942008
     1.788	-0.00000556	     22814014
     1.789	-0.00000050	     24574134
     1.790	-0.00000544	      8990348
     1.791	-0.00000017	     11650432
     1.792	-0.00000233	     12665877
     1.793	-0.00000574	     10819324
     1.794	 0.00001360	     13856737
     1.795	-0.00000295	     13411398
     1.796	-0.00000107	     15378700
     1.797	-0.00000458	      9637075
     1.798	-0.00000371	     21263539
     1.799	-0.00000348	     27486846
     1.800	-0.00000230	     20924474
     1.801	-0.00000283	     10265412
     1.802	-0.00000087	     28871355
     1.803	 0.00000065	      8545090
     1.804	-0.00000107	     13972586
     1.805	 0.00000079	     14654851
     1.806	 0.00000040	     12600484
     1.807	-0.00000010	     17671371
     1.808	-0.00000135	     13885423
     1.809	-0.00000258	     16346578
     1.810	-0.00000077	     13100737
     1.811	-0.00000373	     11870165
     1.812	-0.00000672	      9222470
     1.813	-0.00000749	      9727464
     1.814	-0.00000990	      9117309
     1.815	-0.00000512	      9670534
     1.816	-0.00000856	      8930482
     1.817	-0.00000683	     10164108
     1.818	-0.00000456	      8966926
     1.819	-0.00000103	      8944296
     1.820	-0.00000553	      9445131
     1.821	-0.00000497	      8528750
     1.822	 0.00000132	      8601152
     1.823	-0.00000425	      8851981
     1.824	-0.00000278	      8617806
     1.825	-0.00000360	      9366067
     1.826	-0.00000752	      8499303
     1.827	-0.00000182	      8151819
     1.828	-0.00000260	      8460197
     1.829	-0.00000322	      8549909
     1.830	-0.00000235	      8272953
     1.831	-0.00000198	      9598244
     1.832	-0.00000151	      8116464
     1.833	-0.00000132	      8217691
     1.834	-0.00000401	      8235781
     1.835	-0.00000387	     10942837
     1.836	 0.00002440	     39729057
     1.837	 0.00000042	      9730561
     1.838	-0.00000281	      8347983
     1.839	 0.00000006	     10148855
     1.840	-0.00000082	      9828820
     1.841	-0.00000049	      7996935
     1.842	 0.00000065	     10195244
     1.843	 0.00000003	      8090221
     1.844	 0.00000070	     11432748
     1.845	 0.00000086	      8004327
     1.846	-0.00000103	      7958701
     1.847	-0.00000893	     13187305
     1.848	 0.00000033	      8849814
     1.849	-0.00000285	     10364573
     1.850	-0.00000565	      7831512
     1.851	-0.00000745	     14874119
     1.852	-0.00000282	     10105921
     1.853	-0.00000475	     11377672
     1.854	-0.00000291	      9598888
     1.855	-0.00000287	     14158163
     1.856	-0.00000032	      9036001
     1.857	 0.00000002	      7946066
     1.858	-0.00000476	     10428651
     1.859	-0.00000458	      8951482
     1.860	 0.00000182	     12518070
     1.861	-0.00000188	     13554769
     1.862	 0.00000068	      9463555
     1.863	 0.00000363	      9299195
     1.864	 0.00000189	     10511671
     1.865	 0.00000275	     10841628
     1.866	 0.00000464	      9568242
     1.867	 0.00000376	     13957171
     1.868	 0.00001448	     16299309
     1.869	 0.00000304	     13819057
     1.870	 0.00000217	     16346036
     1.871	 0.00000147	     15502881
     1.872	 0.00000330	     12894502
     1.873	 0.00000122	     15940915
     1.874	 0.00000236	      9892106
     1.875	 0.00000414	     14218812
     1.876	 0.00003869	     13161171
     1.877	 0.00000456	     11883307
     1.878	 0.00000308	      8543640
     1.879	-0.00000010	      9729449
     1.880	 0.00000603	      8597085
     1.881	 0.00000256	      7948168
     1.882	-0.00000128	     10079924
     1.883	-0.00000147	      8288617
     1.884	 0.00002084	      9658524
     1.885	 0.00000153	      9171274
     1.886	 0.00000077	      8486964
     1.887	 0.00000195	      8437423
     1.888	 0.00000002	      9010063
     1.889	 0.00000091	      8438551
     1.890	-0.00000037	     12533125
     1.891	-0.00000030	      9701326
     1.892	 0.00000168	      8567378
     1.893	 0.00000734	     11045308
     1.894	 0.00000037	      7944611
     1.895	-0.00000643	      7996735
     1.896	 0.00001261	     11627415
     1.897	-0.00000410	      8633786
     1.898	-0.00000186	      9867511
     1.899	-0.00000431	      8389397
     1.900	 0.00001595	     11091166
     1.901	-0.00000122	      9314931
     1.902	-0.00000113	      9252919
     1.903	-0.00000419	      8631482
     1.904	-0.00000042	      9398598
     1.905	 0.00000869	     11898466
     1.906	 0.00000384	     10886286
     1.907	 0.00001136	     13898360
     1.908	 0.00000154	     13006554
     1.909	 0.00000276	     12984585
     1.910	 0.00000907	     17761500
     1.911	-0.00000386	     11857051
     1.912	-0.00000663	      7537074
     1.913	 0.00000365	     13884718
     1.914	-0.00000610	      7794928
     1.915	-0.00000774	      7180440
     1.916	-0.00000554	      7465433
     1.917	-0.00000955	      7096581
     1.918	-0.00000881	      7573218
     1.919	-0.00000478	      7414186
     1.920	-0.00000189	     11337776
     1.921	-0.00000289	      7865575
     1.922	-0.00000272	      7773690
     1.923	 0.00000230	     10479208
     1.924	-0.00000915	      8149383
     1.925	-0.00000871	      8180466
     1.926	 0.00001254	     11315647
     1.927	 0.00000484	      9520410
     1.928	 0.00000039	      7616066
     1.929	-0.00000345	     11479675
     1.930	-0.00001086	      8316814
     1.931	 0.00000010	      8973271
     1.932	-0.00001653	      7931344
     1.933	-0.00000241	      8006774
     1.934	-0.00000348	      7950724
     1.935	-0.00000623	      7914948
     1.936	-0.00000279	      7861612
     1.937	-0.00000495	      7908570
     1.938	 0.00002184	      9904897
     1.939	-0.00000183	      8691458
     1.940	 0.00000989	      9174771
     1.941	-0.00000598	      8178459
     1.942	-0.00000358	      8553092
     1.943	 0.00002890	      8855799
     1.944	 0.00000856	     10062785
     1.945	-0.00000084	      8671496
     1.946	-0.00000515	      8045540
     1.947	 0.00000080	      7994244
     1.948	-0.00000542	      7369044
     1.949	 0.00003186	      8051083
     1.950	-0.00000159	      7859946
     1.951	-0.00000125	      7692841
     1.952	-0.00000500	      7966478
     1.953	-0.00000742	      8102330
     1.954	-0.00000571	      8464636
     1.955	-0.00000112	      8214890
     1.956	-0.00000394	      7944345
     1.957	-0.00000013	      7929427
     1.958	-0.00000016	      8174728
     1.959	-0.00000632	      7965118
     1.960	-0.00000525	      7827489
     1.961	-0.00000835	      8010366
     1.962	-0.00001395	      7752943
     1.963	-0.00001236	      7782557
     1.964	-0.00000821	      8144790
     1.965	-0.00000978	      8401877
     1.966	-0.00000423	      8417119
     1.967	-0.00000470	      8876839
     1.968	-0.00000168	      8687561
     1.969	-0.00000362	      8344994
     1.970	-0.00000142	      8482420
     1.971	 0.00000036	      8696660
     1.972	 0.00000459	      8232628
     1.973	-0.00000034	      8398397
     1.974	 0.00000221	      8324570
     1.975	-0.00000260	     10241947
     1.976	 0.00000973	      8625892
     1.977	 0.00000492	      8158145
     1.978	 0.00001935	     10814645
     1.979	-0.00000478	      7798402
     1.980	 0.00001655	     10083891
     1.981	-0.00000748	      7606028
     1.982	 0.00001418	      9126258
     1.983	-0.00000084	      8010664
     1.984	 0.00000083	      7827688
     1.985	-0.00000403	     11404163
     1.986	 0.00000366	      9958544
     1.987	-0.00000052	      8494070
     1.988	-0.00000396	      9032884
     1.989	-0.00000785	      8713121
     1.990	-0.00001152	      8971562
     1.991	-0.00001086	      8018079
     1.992	 0.00000139	      8223480
     1.993	-0.00000465	      8131610
     1.994	 0.00000089	      8049614
     1.995	 0.00000030	      7951284
     1.996	-0.00000359	      7732852
     1.997	-0.00000468	      7466736
     1.998	-0.00000149	      7576650
     1.999	 0.00000466	      7779270
     2.000	 0.00000079	      7381437
     2.001	-0.00000081	      7763052
     2.002	-0.00000246	      8130669
     2.003	-0.00000129	      7771515
     2.004	 0.00000148	      7777319
     2.005	-0.00000037	      7978519
     2.006	-0.00000480	      7511773
     2.007	-0.00000356	      7643576
     2.008	-0.00000533	      7550836
     2.009	-0.00000264	      7706501
     2.010	-0.00000418	      7737937
     2.011	-0.00000903	      7783231
     2.012	-0.00000524	      7792806
     2.013	-0.00000583	      8035860
     2.014	 0.00000247	     10789741
     2.015	-0.00000885	      8222483
     2.016	-0.00000225	      8526196
     2.017	 0.00000253	      8831321
     2.018	-0.00000119	      7931792
     2.019	-0.00000239	      7615393
     2.020	-0.00000657	      7626609
     2.021	 0.00000097	      7676146
     2.022	 0.00000188	      7579290
     2.023	 0.00000033	      7988411
     2.024	 0.00000165	      8232221
     2.025	 0.00000755	      9171378
     2.026	 0.00000385	      8471910
     2.027	 0.00000680	      8009285
     2.028	 0.00000377	      8961398
     2.029	-0.00000053	      8241357
     2.030	 0.00000262	      8343479
     2.031	-0.00000095	      8599390
     2.032	 0.00000481	      8570599
     2.033	-0.00000121	      8525927
     2.034	-0.00000303	      8100088
     2.035	-0.00000146	      7961758
     2.036	-0.00000330	      8125465
     2.037	-0.00000046	      8329440
     2.038	-0.00000163	      8444051
     2.039	-0.00000226	      7690290
     2.040	-0.00000234	      7725843
     2.041	-0.00000389	      7761703
     2.042	-0.00000109	      7819545
     2.043	-0.00000028	      8979389
     2.044	-0.00002687	     10508672
     2.045	-0.00000508	      8830763
     2.046	-0.00000023	      8405383
     2.047	 0.00000571	     11259490
     2.048	-0.00000390	     10288631
     2.049	-0.00000487	      7692397
     2.050	-0.00000632	     11770055
     2.051	-0.00000335	      8207688
     2.052	-0.00000075	      7976206
     2.053	-0.00000617	      7775493
     2.054	-0.00000797	      7470825
     2.055	-0.00001105	      7711333
     2.056	-0.00001114	      7844884
     2.057	-0.00001126	      7990973
     2.058	-0.00000548	      8438034
     2.059	-0.00000395	      9735811
     2.060	 0.00000244	      8346511
     2.061	 0.00000440	      8457579
     2.062	 0.00000356	      8873348
     2.063	 0.00000443	      8753136
     2.064	 0.00000574	      9194035
     2.065	 0.00000198	      8562815
     2.066	 0.00000312	      8179015
     2.067	-0.00000289	      7991694
     2.068	-0.00001004	      8834724
     2.069	-0.00000154	      9208015
     2.070	-0.00000546	      8114477
     2.071	-0.00000673	      8666066
     2.072	-0.00000605	      8426234
     2.073	-0.00000993	      8145064
     2.074	-0.00000553	      8469183
     2.075	-0.00001259	      8301362
     2.076	-0.00001153	      9021447
     2.077	-0.00000803	      8538979
     2.078	-0.00000249	      8692314
     2.079	-0.00000583	      8683478
     2.080	-0.00001088	      8613823
     2.081	 0.00000079	      8776028
     2.082	 0.00000386	      9156704
     2.083	 0.00000280	      8712969
     2.084	 0.00000423	      9215185
     2.085	 0.00000072	      8445202
     2.086	 0.00000049	      9053714
     2.087	-0.00000457	      8588215
     2.088	-0.00000335	      8444583
     2.089	 0.00000580	      8777502
     2.090	-0.00000044	      8757054
     2.091	-0.00000107	      8369453
     2.092	-0.00000074	      8374223
     2.093	 0.00000347	      8732488
     2.094	 0.00000531	      8917997
     2.095	 0.00000972	      8888610
     2.096	 0.00000785	      8631124
     2.097	 0.00000953	      8394044
     2.098	 0.00002670	      8364741
     2.099	 0.00002444	      8755314
     2.100	 0.00001343	      8122290
     2.101	 0.00001993	      8436265
     2.102	 0.00002305	      8326628
     2.103	 0.00002601	      9190409
     2.104	 0.00003662	      9381972
     2.105	 0.00003045	      8935587
     2.106	 0.00000722	      8460130
     2.107	 0.00002280	      8891304
     2.108	 0.00001014	      8514531
     2.109	 0.00000067	      8595863
     2.110	 0.00000579	      8203623
     2.111	 0.00000111	      7954143
     2.112	-0.00000353	      8187545
     2.113	-0.00000514	      8654664
     2.114	-0.00001884	      8403694
     2.115	-0.00000337	      8028944
     2.116	-0.00000576	      8094836
     2.117	-0.00000771	      8180014
     2.118	 0.00000242	      8015490
     2.119	 0.00000187	      8138220
     2.120	 0.00000350	      8189259
     2.121	 0.00001323	      8374672
     2.122	 0.00001468	      8246398
     2.123	 0.00001239	      9056686
     2.124	 0.00000535	      8747053
     2.125	 0.00000536	      8525998
     2.126	 0.00000185	      8839323
     2.127	 0.00000307	      8227169
     2.128	 0.00000338	      8375032
     2.129	 0.00000573	      8653577
     2.130	 0.00000476	      8488300
     2.131	 0.00000370	      8373064
     2.132	-0.00000578	      8114852
     2.133	 0.00000029	      8473395
     2.134	 0.00000145	      8140973
     2.135	-0.00000046	      8037470
     2.136	 0.00000107	      8057960
     2.137	-0.00000210	      8475482
     2.138	-0.00000582	      8745549
     2.139	-0.00000243	      8878664
     2.140	 0.00000503	      8281294
     2.141	-0.00000035	      8328712
     2.142	 0.00000337	      8352932
     2.143	-0.00000096	      8498850
     2.144	-0.00000041	      8717852
     2.145	 0.00000118	      8510850
     2.146	-0.00000170	      9256227
     2.147	-0.00000085	      9353765
     2.148	-0.00000028	      8446939
     2.149	-0.00000027	      8729761
     2.150	-0.00000061	      8381213
     2.151	 0.00000255	      8407976
     2.152	-0.00000090	      8374547
     2.153	 0.00000390	      8592870
     2.154	 0.00000171	      8751893
     2.155	 0.00000228	      8635163
     2.156	 0.00001294	      8458704
     2.157	-0.00000035	      8569272
     2.158	 0.00000218	      8516181
     2.159	 0.00000245	      8681873
     2.160	 0.00000015	      8751281
     2.161	 0.00000030	      8597967
     2.162	 0.00000176	      8736269
     2.163	 0.00000135	      8377237
     2.164	 0.00000249	      8506520
     2.165	 0.00000247	      8481661
     2.166	 0.00000029	      8585378
     2.167	 0.00000539	      8239351
     2.168	 0.00000296	     10190095
     2.169	-0.00000512	     14686232
     2.170	-0.00000232	      9324332
     2.171	 0.00000312	      8986327
     2.172	 0.00000106	      8576982
     2.173	 0.00000093	      8550462
     2.174	 0.00000324	      8743180
     2.175	-0.00000092	      8597173
     2.176	-0.00000317	      9308986
     2.177	-0.00000731	      9090882
     2.178	-0.00001243	     19691734
     2.179	-0.00000962	     10001918
     2.180	-0.00000982	     12299538
     2.181	-0.00000356	      9822102
     2.182	-0.00000120	     15443100
     2.183	-0.00000120	     17484356
     2.184	 0.00000185	     17176402
     2.185	-0.00000066	     16356046
     2.186	-0.00000054	     65251276
     2.187	-0.00000033	     38068330
     2.188	-0.00000060	     33065475
     2.189	 0.00000068	     28922132
     2.190	 0.00000184	     37077636
     2.191	-0.00000001	     47161518
     2.192	 0.00000047	     29498265
     2.193	 0.00000073	     25760381
     2.194	-0.00000323	     28043517
     2.195	-0.00000152	     23549177
     2.196	-0.00000376	     16862568
     2.197	-0.00001151	      9976509
     2.198	-0.00000502	     32014195
     2.199	-0.00000858	     15828833
     2.200	-0.00000617	     11344020
     2.201	-0.00000396	     13010557
     2.202	-0.00000975	     13029100
     2.203	-0.00001349	      9088577
     2.204	-0.00000409	     20598058
     2.205	-0.00000308	     14087897
     2.206	-0.00000315	     13583494
     2.207	-0.00000650	      9783126
     2.208	-0.00001085	     10283271
     2.209	-0.00000485	     16938660
     2.210	-0.00000375	     23742076
     2.211	-0.00000213	     16069116
     2.212	-0.00000605	     10114100
     2.213	-0.00000680	      9237099
     2.214	-0.00000269	      8845791
     2.215	 0.00000016	     14818723
     2.216	-0.00000342	      9374410
     2.217	 0.00000033	     17551108
     2.218	-0.00000135	     13736957
     2.219	-0.00000588	     11921494
     2.220	-0.00000741	      9346818
     2.221	-0.00000507	     10518073
     2.222	-0.00000774	      8132999
     2.223	 0.00000125	     12647128
     2.224	-0.00000188	      8825599
     2.225	 0.00001236	     10550587
     2.226	 0.00000584	     11332674
     2.227	 0.00000012	      8540236
     2.228	-0.00000240	      8431519
     2.229	-0.00000106	     12065412
     2.230	 0.00000132	      8704208
     2.231	-0.00000049	      8713037
     2.232	-0.00000257	      8896074
     2.233	-0.00000575	      9733756
     2.234	-0.00000245	      9898734
     2.235	-0.00000666	      9698034
     2.236	-0.00000665	      8920322
     2.237	-0.00000840	      9611893
     2.238	-0.00000598	      8763778
     2.239	-0.00000698	      8672897
     2.240	-0.00000266	      8628596
     2.241	 0.00000358	      9551256
     2.242	 0.00000116	      8980577
     2.243	-0.00000277	      8834244
     2.244	-0.00000262	      8609175
     2.245	-0.00000946	      9197646
     2.246	-0.00000371	      8665861
     2.247	-0.00000913	     10344677
     2.248	-0.00000650	      8447621
     2.249	-0.00001032	      8439212
     2.250	-0.00000738	      8384742
     2.251	-0.00000644	      8329936
     2.252	-0.00001273	      8086326
     2.253	-0.00000589	     10050949
     2.254	-0.00000456	      8655639
     2.255	-0.00000651	      7989090
     2.256	-0.00001060	      7908891
     2.257	-0.00000535	      7649285
     2.258	-0.00000819	      9054927
     2.259	-0.00000960	      8279272
     2.260	-0.00000676	      8365152
     2.261	-0.00000680	      9739286
     2.262	-0.00000117	      9165487
     2.263	-0.00000126	      8248158
     2.264	-0.00000123	     10190504
     2.265	-0.00000382	      8511927
     2.266	-0.00000310	      8565912
     2.267	 0.00000317	      8717454
     2.268	-0.00000510	      8947656
     2.269	 0.00000015	      8155898
     2.270	 0.00000377	      8258580
     2.271	 0.00000088	      8107364
     2.272	-0.00000010	      7880523
     2.273	-0.00000035	     10022757
     2.274	 0.00000276	      9011213
     2.275	 0.00000250	      8443376
     2.276	-0.00000147	      8145275
     2.277	-0.00000027	     13470988
     2.278	-0.00000246	     10400610
     2.279	-0.00000484	      9459152
     2.280	-0.00000292	      9861549
     2.281	-0.00000760	     11003253
     2.282	-0.00000930	      9204117
     2.283	-0.00000875	      9583094
     2.284	-0.00000445	      9504095
     2.285	-0.00000640	     14396432
     2.286	-0.00000758	      9789281
     2.287	-0.00000064	     11638919
     2.288	 0.00000011	      8726377
     2.289	 0.00000826	      8980963
     2.290	 0.00000197	     12327933
     2.291	 0.00000409	      8162763
     2.292	 0.00000288	     10928287
     2.293	 0.00000333	     10057357
     2.294	 0.00000005	     10493474
     2.295	-0.00001032	     10124755
     2.296	-0.00000410	      8878846
     2.297	-0.00000092	     10680460
     2.298	 0.00000313	     10088120
     2.299	-0.00000344	      8644865
     2.300	-0.00000183	     11130330
     2.301	 0.00000302	      9298045
     2.302	 0.00000503	      8615178
     2.303	 0.00000175	     12023828
     2.304	-0.00000126	     10088445
     2.305	-0.00000482	      9671600
     2.306	-0.00000365	      8870475
     2.307	-0.00000055	      8888658
     2.308	 0.00000296	      8650735
     2.309	-0.00000589	      8341173
     2.310	 0.00000048	      8740790
     2.311	-0.00000067	      9010683
     2.312	-0.00000121	      8659934
     2.313	 0.00000312	      8604135
     2.314	 0.00000311	      8218259
     2.315	 0.00000422	      8149624
     2.316	-0.00000092	      8236672
     2.317	-0.00000040	      7952153
     2.318	-0.00000558	      8220029
     2.319	 0.00000047	      7984632
     2.320	 0.00000136	      7945223
     2.321	 0.00000020	      9369199
     2.322	-0.00000426	      8139815
     2.323	-0.00000330	      8447655
     2.324	-0.00000667	      8056916
     2.325	-0.00000639	      8340571
     2.326	-0.00000073	      8334876
     2.327	 0.00000119	      8346078
     2.328	-0.00000181	      8122356
     2.329	-0.00000173	      9000116
     2.330	-0.00000466	      8157216
     2.331	-0.00000344	      8687689
     2.332	-0.00000281	      8815696
     2.333	-0.00000154	      8580692
     2.334	-0.00000430	      8547703
     2.335	-0.00000710	      8760158
     2.336	-0.00000450	      8548370
     2.337	-0.00000510	      8072731
     2.338	-0.00000697	      8235011
     2.339	-0.00000294	     10525898
     2.340	-0.00001325	      8892667
     2.341	-0.00001062	      8294744
     2.342	-0.00001356	      8719084
     2.343	-0.00001383	      8746675
     2.344	-0.00001364	      8606525
     2.345	-0.00001467	      8559847
     2.346	-0.00001428	      8762305
     2.347	-0.00001268	      8797144
     2.348	-0.00000988	      8578215
     2.349	-0.00001184	      8406136
     2.350	-0.00000792	      8388106
     2.351	-0.00001121	      8484443
     2.352	-0.00001065	      8843572
     2.353	-0.00001238	      8322767
     2.354	 0.00000621	      9132786
     2.355	-0.00001176	      8836082
     2.356	-0.00000849	      9069634
     2.357	-0.00000933	      8785082
     2.358	-0.00000942	      8322987
     2.359	-0.00000237	      9007435
     2.360	-0.00000703	      8796283
     2.361	-0.00000123	      8857986
     2.362	-0.00000266	      8720076
     2.363	 0.00000628	     10248105
     2.364	-0.00000157	      8814251
     2.365	 0.00000208	      8893682
     2.366	 0.00000108	      8543007
     2.367	 0.00000428	      9276685
     2.368	 0.00000415	      9242988
     2.369	-0.00000301	      9007927
     2.370	 0.00000162	      8710288
     2.371	 0.00000223	      8414933
     2.372	 0.00000032	      8896617
     2.373	-0.00000473	      9288129
     2.374	-0.00000359	      8803313
     2.375	-0.00000229	      8671285
     2.376	 0.00000044	      8438704
     2.377	-0.00000042	      8385124
     2.378	 0.00000108	      8718122
     2.379	-0.00000467	      9458409
     2.380	-0.00000380	      9351276
     2.381	-0.00000670	      8568695
     2.382	-0.00000859	      8433601
     2.383	-0.00000628	      8260640
     2.384	-0.00000438	      8360158
     2.385	-0.00000978	      8754039
     2.386	-0.00000963	      9413544
     2.387	-0.00001098	      8808776
     2.388	-0.00000605	      8940514
     2.389	-0.00000688	      8605837
     2.390	-0.00000580	      8357069
     2.391	-0.00000451	      8384171
     2.392	-0.00000552	      8339072
     2.393	-0.00000266	      8501036
     2.394	-0.00000092	     13561402
     2.395	-0.00000602	      9106030
     2.396	-0.00000313	      8805776
     2.397	-0.00000234	     10190174
     2.398	-0.00000152	      9364758
     2.399	-0.00000198	     13427260
     2.400	 0.00000731	     11415631
     2.401	 0.00000421	     10490354
     2.402	 0.00000430	      8739456
     2.403	-0.00000037	     15777681
     2.404	 0.00000092	     22680010
     2.405	 0.00000790	     13302878
     2.406	 0.00000780	      9925914
     2.407	 0.00000311	      9910967
     2.408	 0.00000183	     10882472
     2.409	 0.00000240	     10989613
     2.410	 0.00000664	     12948070
     2.411	 0.00000417	      8690077
     2.412	 0.00001058	      9049619
     2.413	 0.00001442	      8985071
     2.414	 0.00001777	     12101238
     2.415	 0.00000951	     10405827
     2.416	 0.00001206	      9058169
     2.417	-0.00000265	      8819873
     2.418	-0.00000236	      8121802
     2.419	-0.00000351	      8043040
     2.420	 0.00000453	     11026657
     2.421	 0.00000043	      7916730
     2.422	-0.00000070	      8092830
     2.423	-0.00000052	      7869114
     2.424	 0.00001524	     10234322
     2.425	-0.00000870	      8262309
     2.426	 0.00000174	      9559721
     2.427	-0.00000054	      8789528
     2.428	 0.00000552	      9069550
     2.429	 0.00002065	      9966920
     2.430	 0.00001314	     10154598
     2.431	 0.00000707	      9810684
     2.432	 0.00000234	      8820974
     2.433	 0.00000736	     13081013
     2.434	-0.00001024	      8404483
     2.435	-0.00000899	      8313993
     2.436	-0.00000884	      8449742
     2.437	-0.00000793	      8458248
     2.438	-0.00000888	      8415357
     2.439	-0.00000689	      8636535
     2.440	-0.00000496	     12500286
     2.441	-0.00000933	      8620024
     2.442	-0.00000449	      8542860
     2.443	-0.00000873	      8284962
     2.444	-0.00000468	      8197133
     2.445	-0.00000184	      8342409
     2.446	-0.00000109	      8457762
     2.447	-0.00000163	      8620278
     2.448	 0.00000191	      8306135
     2.449	 0.00000417	      9013839
     2.450	-0.00000447	      8314397
     2.451	-0.00000326	      8252973
     2.452	-0.00000314	      8462852
     2.453	-0.00000226	      8273337
     2.454	-0.00000557	      8418175
     2.455	-0.00000395	      8656534
     2.456	-0.00000161	      8734125
     2.457	-0.00000270	      8421783
     2.458	-0.00000160	      8921169
     2.459	-0.00000329	      8712552
     2.460	 0.00000371	      9067119
     2.461	 0.00000014	      9474215
     2.462	 0.00000366	      9864882
     2.463	 0.00000306	      9238941
     2.464	 0.00000298	     14868308
     2.465	 0.00000401	      9571507
     2.466	 0.00000566	      9046282
     2.467	-0.00000385	      9061893
     2.468	 0.00000104	      9530535
     2.469	 0.00003246	     10219143
     2.470	 0.00000571	      9092663
     2.471	 0.00000174	      8720376
     2.472	 0.00000940	     13239542
     2.473	 0.00000439	      8071833
     2.474	 0.00000749	      7860967
     2.475	 0.00000171	      8039654
     2.476	 0.00000350	      8237855
     2.477	 0.00000117	     11559179
     2.478	 0.00000770	      9548762
     2.479	 0.00000632	      8802014
     2.480	 0.00000222	      8615246
     2.481	 0.00000976	     10393461
     2.482	 0.00000426	      8934714
