#   d (cM)	weighted LD	    bin count
     0.462	 0.00084711	       107494
     0.463	 0.00083433	       109194
     0.464	 0.00086099	       108976
     0.465	 0.00078754	       108026
     0.466	 0.00074226	       108092
     0.467	 0.00071666	       109259
     0.468	 0.00073058	       108697
     0.469	 0.00080894	       109062
     0.470	 0.00077080	       108728
     0.471	 0.00071839	       108757
     0.472	 0.00077516	       107668
     0.473	 0.00072591	       108257
     0.474	 0.00074926	       108212
     0.475	 0.00070664	       107678
     0.476	 0.00070232	       108211
     0.477	 0.00073505	       108938
     0.478	 0.00075155	       108471
     0.479	 0.00072450	       108362
     0.480	 0.00072590	       108250
     0.481	 0.00076245	       108699
     0.482	 0.00072768	       108899
     0.483	 0.00065920	       109231
     0.484	 0.00073941	       109701
     0.485	 0.00070195	       108984
     0.486	 0.00071053	       109112
     0.487	 0.00072984	       108717
     0.488	 0.00070790	       108515
     0.489	 0.00070622	       108895
     0.490	 0.00067776	       108617
     0.491	 0.00074928	       107981
     0.492	 0.00072132	       107826
     0.493	 0.00072333	       108889
     0.494	 0.00070087	       107174
     0.495	 0.00067229	       107892
     0.496	 0.00069891	       107837
     0.497	 0.00071830	       108745
     0.498	 0.00071202	       108109
     0.499	 0.00064805	       108936
     0.500	 0.00065610	       107224
     0.501	 0.00067915	       107514
     0.502	 0.00068603	       108120
     0.503	 0.00065435	       108073
     0.504	 0.00061780	       108147
     0.505	 0.00070272	       107671
     0.506	 0.00066740	       108204
     0.507	 0.00061516	       107893
     0.508	 0.00057267	       107594
     0.509	 0.00062115	       107307
     0.510	 0.00061669	       107997
     0.511	 0.00069863	       108108
     0.512	 0.00070355	       107910
     0.513	 0.00068481	       108624
     0.514	 0.00073083	       107929
     0.515	 0.00063712	       108299
     0.516	 0.00063227	       108208
     0.517	 0.00056503	       108566
     0.518	 0.00066985	       108394
     0.519	 0.00062039	       108074
     0.520	 0.00066025	       108248
     0.521	 0.00070840	       107402
     0.522	 0.00068795	       108514
     0.523	 0.00065342	       107862
     0.524	 0.00066688	       107298
     0.525	 0.00060005	       108222
     0.526	 0.00059288	       107888
     0.527	 0.00066437	       107705
     0.528	 0.00064744	       107874
     0.529	 0.00062341	       107820
     0.530	 0.00064051	       107042
     0.531	 0.00059895	       108164
     0.532	 0.00065587	       107652
     0.533	 0.00067665	       108494
     0.534	 0.00064596	       108191
     0.535	 0.00065968	       107985
     0.536	 0.00070165	       107624
     0.537	 0.00068793	       107357
     0.538	 0.00066213	       106658
     0.539	 0.00069696	       107824
     0.540	 0.00064984	       107826
     0.541	 0.00066943	       108845
     0.542	 0.00068576	       107965
     0.543	 0.00064774	       108372
     0.544	 0.00061941	       107833
     0.545	 0.00058645	       107546
     0.546	 0.00062853	       108285
     0.547	 0.00066084	       107349
     0.548	 0.00061830	       107433
     0.549	 0.00059138	       108055
     0.550	 0.00056448	       108435
     0.551	 0.00057967	       108288
     0.552	 0.00054066	       107452
     0.553	 0.00054206	       107944
     0.554	 0.00059807	       107791
     0.555	 0.00056910	       107649
     0.556	 0.00058756	       107762
     0.557	 0.00056081	       107654
     0.558	 0.00062139	       107779
     0.559	 0.00055687	       107829
     0.560	 0.00058008	       108051
     0.561	 0.00054838	       108090
     0.562	 0.00059244	       107406
     0.563	 0.00059509	       107705
     0.564	 0.00062993	       107662
     0.565	 0.00060793	       108304
     0.566	 0.00059627	       107607
     0.567	 0.00060242	       108378
     0.568	 0.00068698	       107395
     0.569	 0.00066909	       108146
     0.570	 0.00065267	       106687
     0.571	 0.00063625	       106874
     0.572	 0.00057897	       106725
     0.573	 0.00061896	       107432
     0.574	 0.00056551	       107076
     0.575	 0.00053747	       107226
     0.576	 0.00056562	       107437
     0.577	 0.00055630	       107666
     0.578	 0.00061379	       108242
     0.579	 0.00057151	       107275
     0.580	 0.00059274	       107860
     0.581	 0.00062282	       107144
     0.582	 0.00058321	       106657
     0.583	 0.00056568	       107752
     0.584	 0.00056271	       106683
     0.585	 0.00052884	       107200
     0.586	 0.00052924	       107741
     0.587	 0.00052998	       108022
     0.588	 0.00051470	       107503
     0.589	 0.00052655	       107300
     0.590	 0.00060048	       107460
     0.591	 0.00053851	       107433
     0.592	 0.00055335	       107074
     0.593	 0.00055085	       107500
     0.594	 0.00050844	       107936
     0.595	 0.00052871	       107683
     0.596	 0.00048686	       106640
     0.597	 0.00044571	       107937
     0.598	 0.00051430	       107526
     0.599	 0.00047184	       107770
     0.600	 0.00046128	       107924
     0.601	 0.00048943	       107611
     0.602	 0.00045220	       107142
     0.603	 0.00049051	       108431
     0.604	 0.00045697	       108157
     0.605	 0.00048058	       108199
     0.606	 0.00039391	       108735
     0.607	 0.00046943	       108527
     0.608	 0.00042674	       107835
     0.609	 0.00040698	       106793
     0.610	 0.00048384	       108082
     0.611	 0.00041596	       107588
     0.612	 0.00041643	       107592
     0.613	 0.00041948	       108276
     0.614	 0.00042938	       107678
     0.615	 0.00038329	       107532
     0.616	 0.00044942	       108026
     0.617	 0.00044796	       108204
     0.618	 0.00039767	       107003
     0.619	 0.00040871	       107170
     0.620	 0.00042054	       107331
     0.621	 0.00037813	       107391
     0.622	 0.00040352	       106710
     0.623	 0.00040082	       106797
     0.624	 0.00043174	       106545
     0.625	 0.00040642	       106606
     0.626	 0.00047167	       106636
     0.627	 0.00041968	       106960
     0.628	 0.00044540	       106929
     0.629	 0.00042685	       107094
     0.630	 0.00046472	       107567
     0.631	 0.00040334	       106402
     0.632	 0.00039632	       107715
     0.633	 0.00042520	       107177
     0.634	 0.00035058	       107432
     0.635	 0.00041268	       107042
     0.636	 0.00034646	       106502
     0.637	 0.00035174	       107005
     0.638	 0.00040323	       107148
     0.639	 0.00038921	       106449
     0.640	 0.00045998	       107053
     0.641	 0.00043062	       106861
     0.642	 0.00045174	       107286
     0.643	 0.00042597	       106615
     0.644	 0.00044865	       108274
     0.645	 0.00040693	       107819
     0.646	 0.00039125	       107404
     0.647	 0.00037948	       107037
     0.648	 0.00030934	       107091
     0.649	 0.00034594	       106289
     0.650	 0.00038524	       106890
     0.651	 0.00036598	       107864
     0.652	 0.00040991	       107656
     0.653	 0.00037958	       107991
     0.654	 0.00043910	       107493
     0.655	 0.00039976	       107049
     0.656	 0.00042626	       107092
     0.657	 0.00037552	       107741
     0.658	 0.00038386	       107721
     0.659	 0.00032248	       107143
     0.660	 0.00037663	       107119
     0.661	 0.00041490	       107893
     0.662	 0.00044648	       106796
     0.663	 0.00042032	       106482
     0.664	 0.00045582	       107042
     0.665	 0.00044672	       106013
     0.666	 0.00035931	       107574
     0.667	 0.00034404	       106936
     0.668	 0.00045929	       107098
     0.669	 0.00039504	       107092
     0.670	 0.00042023	       106322
     0.671	 0.00035436	       106775
     0.672	 0.00039988	       107338
     0.673	 0.00037099	       107455
     0.674	 0.00039955	       107616
     0.675	 0.00041252	       107084
     0.676	 0.00044301	       106700
     0.677	 0.00039409	       106683
     0.678	 0.00041566	       106848
     0.679	 0.00043775	       106518
     0.680	 0.00044221	       107119
     0.681	 0.00041751	       107164
     0.682	 0.00041669	       106897
     0.683	 0.00041138	       106830
     0.684	 0.00039745	       107707
     0.685	 0.00041917	       106607
     0.686	 0.00045541	       106886
     0.687	 0.00047333	       106902
     0.688	 0.00041546	       106538
     0.689	 0.00042012	       106824
     0.690	 0.00040276	       107330
     0.691	 0.00038748	       106770
     0.692	 0.00039314	       107376
     0.693	 0.00038888	       107787
     0.694	 0.00040217	       107305
     0.695	 0.00037161	       107960
     0.696	 0.00038084	       106954
     0.697	 0.00038707	       107439
     0.698	 0.00041673	       107437
     0.699	 0.00042020	       107379
     0.700	 0.00044576	       106410
     0.701	 0.00034627	       106350
     0.702	 0.00039953	       107078
     0.703	 0.00037157	       107800
     0.704	 0.00034214	       107401
     0.705	 0.00040996	       107385
     0.706	 0.00038829	       106851
     0.707	 0.00037204	       107175
     0.708	 0.00037424	       107582
     0.709	 0.00034447	       107116
     0.710	 0.00037489	       106836
     0.711	 0.00035639	       108333
     0.712	 0.00036942	       107801
     0.713	 0.00032930	       107824
     0.714	 0.00038555	       107066
     0.715	 0.00037424	       107865
     0.716	 0.00038281	       107346
     0.717	 0.00035948	       108210
     0.718	 0.00032454	       108218
     0.719	 0.00036655	       108632
     0.720	 0.00042449	       107443
     0.721	 0.00039578	       107625
     0.722	 0.00036763	       108580
     0.723	 0.00036774	       108042
     0.724	 0.00042964	       108040
     0.725	 0.00039158	       107949
     0.726	 0.00038112	       108527
     0.727	 0.00038623	       107927
     0.728	 0.00034290	       107499
     0.729	 0.00035780	       107263
     0.730	 0.00034244	       107790
     0.731	 0.00029971	       106819
     0.732	 0.00031113	       107334
     0.733	 0.00035850	       107138
     0.734	 0.00034538	       107523
     0.735	 0.00039045	       107941
     0.736	 0.00033368	       107742
     0.737	 0.00035429	       107312
     0.738	 0.00037512	       107126
     0.739	 0.00039163	       107673
     0.740	 0.00034560	       108037
     0.741	 0.00033289	       108361
     0.742	 0.00037626	       107829
     0.743	 0.00041546	       108105
     0.744	 0.00035166	       107639
     0.745	 0.00034695	       107871
     0.746	 0.00033165	       107590
     0.747	 0.00042294	       108337
     0.748	 0.00039848	       107206
     0.749	 0.00034153	       108509
     0.750	 0.00039682	       107963
     0.751	 0.00042862	       107833
     0.752	 0.00033226	       107876
     0.753	 0.00036192	       107712
     0.754	 0.00034480	       107505
     0.755	 0.00035352	       108197
     0.756	 0.00040382	       107409
     0.757	 0.00035092	       107819
     0.758	 0.00034106	       108055
     0.759	 0.00044050	       107844
     0.760	 0.00041803	       107525
     0.761	 0.00040550	       108254
     0.762	 0.00039429	       107104
     0.763	 0.00040255	       106898
     0.764	 0.00038366	       107411
     0.765	 0.00042411	       106966
     0.766	 0.00037451	       108096
     0.767	 0.00039887	       107036
     0.768	 0.00040563	       107474
     0.769	 0.00046053	       107558
     0.770	 0.00044273	       107592
     0.771	 0.00045426	       107350
     0.772	 0.00037109	       107769
     0.773	 0.00039340	       107554
     0.774	 0.00036852	       106876
     0.775	 0.00040010	       105826
     0.776	 0.00033751	       107112
     0.777	 0.00031678	       107553
     0.778	 0.00031544	       106357
     0.779	 0.00030959	       107464
     0.780	 0.00029950	       107418
     0.781	 0.00030221	       106755
     0.782	 0.00026776	       107261
     0.783	 0.00026835	       107940
     0.784	 0.00027135	       107694
     0.785	 0.00029666	       107292
     0.786	 0.00031831	       107132
     0.787	 0.00032386	       107180
     0.788	 0.00035489	       107058
     0.789	 0.00032136	       106215
     0.790	 0.00030836	       106623
     0.791	 0.00029067	       106913
     0.792	 0.00026848	       107136
     0.793	 0.00031607	       107211
     0.794	 0.00029759	       107252
     0.795	 0.00034729	       107894
     0.796	 0.00029323	       107340
     0.797	 0.00027527	       106647
     0.798	 0.00027154	       106705
     0.799	 0.00020753	       106674
     0.800	 0.00027318	       106455
     0.801	 0.00027210	       107354
     0.802	 0.00025659	       106153
     0.803	 0.00028930	       106676
     0.804	 0.00027565	       106715
     0.805	 0.00025544	       106843
     0.806	 0.00025122	       107072
     0.807	 0.00024082	       107499
     0.808	 0.00022400	       107100
     0.809	 0.00024208	       108545
     0.810	 0.00026182	       107807
     0.811	 0.00023141	       107572
     0.812	 0.00026730	       108079
     0.813	 0.00030921	       107942
     0.814	 0.00027654	       107913
     0.815	 0.00026277	       107611
     0.816	 0.00026001	       107456
     0.817	 0.00028777	       108369
     0.818	 0.00026281	       107950
     0.819	 0.00026237	       107521
     0.820	 0.00025856	       107292
     0.821	 0.00024130	       107128
     0.822	 0.00028849	       106978
     0.823	 0.00024983	       107098
     0.824	 0.00025047	       107736
     0.825	 0.00021778	       107450
     0.826	 0.00022716	       107455
     0.827	 0.00022070	       107943
     0.828	 0.00022351	       107461
     0.829	 0.00022482	       107638
     0.830	 0.00022904	       107129
     0.831	 0.00023194	       106726
     0.832	 0.00026745	       107396
     0.833	 0.00023907	       107445
     0.834	 0.00028576	       107413
     0.835	 0.00030745	       106867
     0.836	 0.00028080	       106230
     0.837	 0.00028604	       106376
     0.838	 0.00024219	       106351
     0.839	 0.00026747	       105454
     0.840	 0.00028163	       106927
     0.841	 0.00027734	       106284
     0.842	 0.00026571	       107076
     0.843	 0.00033298	       106783
     0.844	 0.00027746	       106068
     0.845	 0.00031940	       106457
     0.846	 0.00026660	       106624
     0.847	 0.00027251	       106746
     0.848	 0.00027554	       107011
     0.849	 0.00028199	       106676
     0.850	 0.00025687	       106177
     0.851	 0.00028087	       106562
     0.852	 0.00028409	       106923
     0.853	 0.00024655	       106602
     0.854	 0.00028980	       105814
     0.855	 0.00031254	       105803
     0.856	 0.00028746	       106525
     0.857	 0.00033395	       106733
     0.858	 0.00031660	       106787
     0.859	 0.00033729	       107230
     0.860	 0.00032643	       106675
     0.861	 0.00032468	       107466
     0.862	 0.00030799	       107219
     0.863	 0.00033119	       107214
     0.864	 0.00030938	       107350
     0.865	 0.00030431	       107981
     0.866	 0.00032151	       107069
     0.867	 0.00033263	       107196
     0.868	 0.00028943	       107193
     0.869	 0.00033454	       106533
     0.870	 0.00028758	       106986
     0.871	 0.00033443	       107564
