#   d (cM)	weighted LD	    bin count
     0.199	 0.00095062	       105894
     0.200	 0.00078117	       105245
     0.201	 0.00071762	       109990
     0.202	 0.00081641	       111947
     0.203	 0.00091705	       114341
     0.204	 0.00088913	       113487
     0.205	 0.00081843	       109066
     0.206	 0.00123487	       108816
     0.207	 0.00104870	       110147
     0.208	 0.00105627	       104061
     0.209	 0.00086357	       107510
     0.210	 0.00111479	       108410
     0.211	 0.00097314	       102980
     0.212	 0.00062857	       107330
     0.213	 0.00101168	       107189
     0.214	 0.00078532	       109473
     0.215	 0.00086233	       110430
     0.216	 0.00057191	       105619
     0.217	 0.00059864	       110449
     0.218	 0.00042022	       106078
     0.219	 0.00072494	       110809
     0.220	 0.00056711	       110965
     0.221	 0.00062144	       107393
     0.222	 0.00062239	       111970
     0.223	 0.00060596	       106032
     0.224	 0.00085922	       110520
     0.225	 0.00074224	       108992
     0.226	 0.00066679	       109855
     0.227	 0.00069134	       109098
     0.228	 0.00073729	       111577
     0.229	 0.00058422	       105662
     0.230	 0.00059985	       105933
     0.231	 0.00049178	       106457
     0.232	 0.00063012	       107851
     0.233	 0.00078481	       108326
     0.234	 0.00042346	       106819
     0.235	 0.00059715	       102969
     0.236	 0.00063268	       107164
     0.237	 0.00059413	       109427
     0.238	 0.00065772	       107604
     0.239	 0.00097751	       104945
     0.240	 0.00104189	       106718
     0.241	 0.00098760	       108287
     0.242	 0.00134463	       108275
     0.243	 0.00155521	       104254
     0.244	 0.00110812	       108735
     0.245	 0.00117101	       105982
     0.246	 0.00128271	       112016
     0.247	 0.00097243	       107123
     0.248	 0.00080667	       110250
     0.249	 0.00091684	       105901
     0.250	 0.00120343	       116600
     0.251	 0.00078175	       108635
     0.252	 0.00069110	       114319
     0.253	 0.00047849	       103977
     0.254	 0.00087451	       110589
     0.255	 0.00074648	       108768
     0.256	 0.00080793	       106620
     0.257	 0.00054908	       107919
     0.258	 0.00034886	       108768
     0.259	 0.00055022	       106066
     0.260	 0.00024506	       107346
     0.261	 0.00052834	       110629
     0.262	 0.00051725	       107550
     0.263	 0.00022513	       108009
     0.264	 0.00058182	       106877
     0.265	 0.00035954	       114181
     0.266	 0.00054105	       113998
     0.267	 0.00061918	       113338
     0.268	 0.00024339	       114650
     0.269	 0.00045089	       108721
     0.270	 0.00034370	       108642
     0.271	 0.00032175	       109091
     0.272	 0.00040320	       106659
     0.273	 0.00046104	       115814
     0.274	 0.00040586	       115929
     0.275	 0.00049139	       104946
     0.276	 0.00033232	       117356
