#   d (cM)	weighted LD	    bin count
     0.062	 0.00015639	      4024354
     0.063	 0.00015437	      4025307
     0.064	 0.00015056	      4026046
     0.065	 0.00014667	      4026914
     0.066	 0.00014604	      4026578
     0.067	 0.00014105	      4022196
     0.068	 0.00014459	      4024918
     0.069	 0.00013915	      4024846
     0.070	 0.00013700	      4020078
     0.071	 0.00013559	      4023332
     0.072	 0.00013409	      4023314
     0.073	 0.00013209	      4022190
     0.074	 0.00012985	      4022446
     0.075	 0.00012892	      4023070
     0.076	 0.00012885	      4019875
     0.077	 0.00012335	      4017269
     0.078	 0.00012324	      4019129
     0.079	 0.00012085	      4019619
     0.080	 0.00011647	      4019658
     0.081	 0.00011592	      4016465
     0.082	 0.00011291	      4018864
     0.083	 0.00011080	      4017905
     0.084	 0.00010848	      4015759
     0.085	 0.00010756	      4017681
     0.086	 0.00010691	      4015866
     0.087	 0.00010702	      4011249
     0.088	 0.00010423	      4016615
     0.089	 0.00010438	      4015046
     0.090	 0.00010040	      4013976
     0.091	 0.00009996	      4012800
     0.092	 0.00009771	      4012957
     0.093	 0.00009676	      4008834
     0.094	 0.00009580	      4012787
     0.095	 0.00009287	      4010666
     0.096	 0.00009311	      4014512
     0.097	 0.00008948	      4011541
     0.098	 0.00008816	      4014328
     0.099	 0.00008857	      4014509
     0.100	 0.00008730	      4013821
     0.101	 0.00008565	      4014161
     0.102	 0.00008641	      4015215
     0.103	 0.00008472	      4012773
     0.104	 0.00008171	      4013973
     0.105	 0.00008079	      4011512
     0.106	 0.00008107	      4013523
     0.107	 0.00007827	      4009569
     0.108	 0.00007676	      4010235
     0.109	 0.00007496	      4011535
     0.110	 0.00007626	      4008904
     0.111	 0.00007395	      4010171
     0.112	 0.00007237	      4016469
     0.113	 0.00007279	      4009878
     0.114	 0.00007048	      4010159
     0.115	 0.00007207	      4014576
     0.116	 0.00006949	      4013783
     0.117	 0.00006908	      4010096
     0.118	 0.00006657	      4008618
     0.119	 0.00006530	      4012263
     0.120	 0.00006602	      4011346
     0.121	 0.00006468	      4007435
     0.122	 0.00006153	      4011283
     0.123	 0.00006039	      4013072
     0.124	 0.00005965	      4010298
     0.125	 0.00005908	      4011354
     0.126	 0.00005775	      4011604
     0.127	 0.00005806	      4009847
     0.128	 0.00005781	      4009882
     0.129	 0.00005732	      4009033
     0.130	 0.00005606	      4009714
     0.131	 0.00005625	      4008284
     0.132	 0.00005459	      4008698
     0.133	 0.00005532	      4010162
     0.134	 0.00005444	      4004181
     0.135	 0.00005300	      4009658
     0.136	 0.00005188	      4005275
     0.137	 0.00005091	      4007998
     0.138	 0.00004977	      4009989
     0.139	 0.00004969	      4007203
     0.140	 0.00004991	      4008070
     0.141	 0.00004755	      4007187
     0.142	 0.00004684	      4006434
     0.143	 0.00004662	      4006706
     0.144	 0.00004662	      4007770
     0.145	 0.00004579	      4007785
     0.146	 0.00004596	      4007467
     0.147	 0.00004688	      4005482
     0.148	 0.00004627	      4007770
     0.149	 0.00004418	      4010189
     0.150	 0.00004317	      4007561
     0.151	 0.00004374	      4009878
     0.152	 0.00004158	      4006395
     0.153	 0.00004092	      4008010
     0.154	 0.00004098	      4003106
     0.155	 0.00004228	      4007828
     0.156	 0.00003925	      4006740
     0.157	 0.00003876	      4000269
     0.158	 0.00003894	      4004745
     0.159	 0.00003822	      4001442
     0.160	 0.00003833	      4006337
     0.161	 0.00003665	      4006101
     0.162	 0.00003585	      4005633
     0.163	 0.00003692	      4002785
     0.164	 0.00003465	      4005394
     0.165	 0.00003486	      4004917
     0.166	 0.00003387	      4003909
     0.167	 0.00003354	      4002425
     0.168	 0.00003273	      4002265
     0.169	 0.00003216	      4004327
     0.170	 0.00003309	      4003803
     0.171	 0.00003107	      4007111
     0.172	 0.00003064	      4003850
     0.173	 0.00002919	      4005250
     0.174	 0.00002925	      4007541
     0.175	 0.00002887	      4005001
     0.176	 0.00002907	      4003423
     0.177	 0.00002772	      4003709
     0.178	 0.00002824	      4004239
     0.179	 0.00002740	      4005639
     0.180	 0.00002745	      4000689
     0.181	 0.00002686	      4006112
     0.182	 0.00002595	      4002565
     0.183	 0.00002689	      4001822
     0.184	 0.00002660	      4005792
     0.185	 0.00002498	      4007044
     0.186	 0.00002461	      4002245
     0.187	 0.00002399	      4003626
     0.188	 0.00002429	      4005115
     0.189	 0.00002430	      4000109
     0.190	 0.00002317	      4005656
     0.191	 0.00002376	      4000992
     0.192	 0.00002280	      4003242
     0.193	 0.00002296	      4001000
     0.194	 0.00002235	      3999645
     0.195	 0.00002237	      4000420
     0.196	 0.00002195	      4003454
     0.197	 0.00002135	      4001451
     0.198	 0.00002060	      3998307
     0.199	 0.00002150	      4004727
     0.200	 0.00002169	      4005309
     0.201	 0.00002067	      4001851
     0.202	 0.00002030	      4002864
     0.203	 0.00001947	      4003074
     0.204	 0.00001860	      3997105
     0.205	 0.00001960	      4000022
     0.206	 0.00001985	      3997291
     0.207	 0.00001899	      3999217
     0.208	 0.00001971	      4000440
     0.209	 0.00001961	      3996217
     0.210	 0.00001944	      3997616
     0.211	 0.00001882	      4003798
     0.212	 0.00001837	      4000158
     0.213	 0.00001771	      4000489
     0.214	 0.00001711	      3997027
     0.215	 0.00001672	      4002575
     0.216	 0.00001634	      4002769
     0.217	 0.00001664	      3994066
     0.218	 0.00001709	      3999523
     0.219	 0.00001525	      3999498
     0.220	 0.00001509	      3995228
     0.221	 0.00001480	      3999929
     0.222	 0.00001515	      3999206
     0.223	 0.00001410	      3997436
     0.224	 0.00001405	      4004563
     0.225	 0.00001396	      4002020
     0.226	 0.00001327	      3999076
     0.227	 0.00001403	      3995574
     0.228	 0.00001252	      3996158
     0.229	 0.00001289	      4001162
     0.230	 0.00001305	      3995754
     0.231	 0.00001306	      3996547
     0.232	 0.00001214	      3999914
     0.233	 0.00001181	      3999295
     0.234	 0.00001222	      4000867
     0.235	 0.00001116	      3997216
     0.236	 0.00001187	      4001466
     0.237	 0.00001145	      3999986
     0.238	 0.00001152	      3994150
     0.239	 0.00001102	      3996069
     0.240	 0.00001073	      3994747
     0.241	 0.00001079	      3996530
     0.242	 0.00001117	      3999336
     0.243	 0.00001076	      3996813
     0.244	 0.00001015	      3995800
     0.245	 0.00001062	      3995503
     0.246	 0.00001100	      3993400
     0.247	 0.00000994	      3991944
     0.248	 0.00001005	      3995250
     0.249	 0.00000972	      3995616
     0.250	 0.00001058	      3993633
     0.251	 0.00000918	      3994891
     0.252	 0.00000961	      3998519
     0.253	 0.00000867	      4000192
     0.254	 0.00000880	      3996854
     0.255	 0.00000925	      3994713
     0.256	 0.00000897	      3994318
     0.257	 0.00000864	      3993551
     0.258	 0.00000939	      3993062
     0.259	 0.00000849	      3995844
     0.260	 0.00000893	      3995067
     0.261	 0.00000890	      3996016
     0.262	 0.00000904	      3995680
     0.263	 0.00000849	      3995001
     0.264	 0.00000733	      3995546
     0.265	 0.00000715	      3996109
     0.266	 0.00000759	      3998569
     0.267	 0.00000725	      4001461
     0.268	 0.00000704	      3995150
     0.269	 0.00000683	      3998974
     0.270	 0.00000735	      3994964
     0.271	 0.00000782	      3992693
     0.272	 0.00000724	      3997787
     0.273	 0.00000719	      3995255
     0.274	 0.00000686	      3996613
     0.275	 0.00000727	      3997636
     0.276	 0.00000782	      3999208
     0.277	 0.00000760	      3999489
     0.278	 0.00000649	      3998232
     0.279	 0.00000649	      3994321
     0.280	 0.00000633	      3996430
     0.281	 0.00000675	      3996831
     0.282	 0.00000745	      4003077
     0.283	 0.00000629	      3998543
     0.284	 0.00000590	      3995732
     0.285	 0.00000601	      4000524
     0.286	 0.00000651	      3995601
     0.287	 0.00000655	      4001294
     0.288	 0.00000560	      3998568
     0.289	 0.00000626	      3993693
     0.290	 0.00000595	      3993221
     0.291	 0.00000542	      3999599
     0.292	 0.00000527	      3998707
     0.293	 0.00000509	      4000162
     0.294	 0.00000523	      3995248
     0.295	 0.00000581	      3998817
     0.296	 0.00000512	      3997898
     0.297	 0.00000501	      3998773
     0.298	 0.00000573	      4001318
     0.299	 0.00000464	      4001545
     0.300	 0.00000485	      3993366
     0.301	 0.00000523	      4000240
     0.302	 0.00000505	      3998081
     0.303	 0.00000479	      3999227
     0.304	 0.00000495	      3998458
     0.305	 0.00000494	      3997624
     0.306	 0.00000445	      3996076
     0.307	 0.00000425	      3997743
     0.308	 0.00000470	      3998883
     0.309	 0.00000407	      3991350
     0.310	 0.00000443	      3995350
     0.311	 0.00000367	      3995412
     0.312	 0.00000378	      3997264
     0.313	 0.00000409	      3994955
     0.314	 0.00000400	      3998317
     0.315	 0.00000356	      3994984
     0.316	 0.00000391	      3996044
     0.317	 0.00000320	      3996175
     0.318	 0.00000307	      3994848
     0.319	 0.00000351	      3994444
     0.320	 0.00000410	      3992315
     0.321	 0.00000391	      3997474
     0.322	 0.00000420	      3995918
     0.323	 0.00000401	      3992748
     0.324	 0.00000415	      3992081
     0.325	 0.00000413	      3999149
     0.326	 0.00000358	      3991434
     0.327	 0.00000362	      3991024
     0.328	 0.00000371	      3992971
     0.329	 0.00000396	      3992940
     0.330	 0.00000337	      3990881
     0.331	 0.00000292	      3996276
     0.332	 0.00000360	      3994832
     0.333	 0.00000343	      3991152
     0.334	 0.00000306	      3992944
     0.335	 0.00000334	      3992791
     0.336	 0.00000308	      3991826
     0.337	 0.00000332	      3995650
     0.338	 0.00000353	      3993153
     0.339	 0.00000382	      3988305
     0.340	 0.00000357	      3992798
     0.341	 0.00000316	      3990771
     0.342	 0.00000315	      3992323
     0.343	 0.00000356	      3990649
     0.344	 0.00000335	      3991041
     0.345	 0.00000293	      3993155
     0.346	 0.00000301	      3997419
     0.347	 0.00000323	      3995463
     0.348	 0.00000302	      3989825
     0.349	 0.00000320	      3993904
     0.350	 0.00000290	      3993614
     0.351	 0.00000288	      3991384
     0.352	 0.00000280	      3991355
     0.353	 0.00000366	      3991034
     0.354	 0.00000316	      3989224
     0.355	 0.00000297	      3994279
     0.356	 0.00000253	      3991465
     0.357	 0.00000291	      3994620
     0.358	 0.00000221	      3993310
     0.359	 0.00000282	      3989866
     0.360	 0.00000306	      3990862
     0.361	 0.00000360	      3992000
     0.362	 0.00000306	      3993352
     0.363	 0.00000323	      3990046
     0.364	 0.00000323	      3991157
     0.365	 0.00000273	      3991966
     0.366	 0.00000276	      3989325
     0.367	 0.00000212	      3994012
     0.368	 0.00000288	      3990030
     0.369	 0.00000279	      3988675
     0.370	 0.00000305	      3991675
     0.371	 0.00000285	      3994272
     0.372	 0.00000252	      3991380
     0.373	 0.00000203	      3989252
     0.374	 0.00000233	      3990034
     0.375	 0.00000243	      3987413
     0.376	 0.00000193	      3989022
     0.377	 0.00000250	      3990041
     0.378	 0.00000226	      3988577
     0.379	 0.00000272	      3993341
     0.380	 0.00000165	      3990173
     0.381	 0.00000193	      3993777
     0.382	 0.00000203	      3988427
     0.383	 0.00000320	      3990157
     0.384	 0.00000251	      3990247
     0.385	 0.00000289	      3991234
     0.386	 0.00000263	      3991552
     0.387	 0.00000262	      3988731
     0.388	 0.00000221	      3986305
     0.389	 0.00000199	      3993547
     0.390	 0.00000248	      3989836
     0.391	 0.00000216	      3987852
     0.392	 0.00000212	      3991864
     0.393	 0.00000164	      3988992
     0.394	 0.00000238	      3986338
     0.395	 0.00000241	      3992639
     0.396	 0.00000256	      3986374
     0.397	 0.00000180	      3990245
     0.398	 0.00000179	      3988328
     0.399	 0.00000173	      3991512
     0.400	 0.00000175	      3992998
     0.401	 0.00000207	      3989655
     0.402	 0.00000237	      3989227
     0.403	 0.00000179	      3991345
     0.404	 0.00000198	      3991095
     0.405	 0.00000171	      3989289
     0.406	 0.00000193	      3991633
     0.407	 0.00000215	      3989210
     0.408	 0.00000152	      3987932
     0.409	 0.00000152	      3986236
     0.410	 0.00000165	      3988227
     0.411	 0.00000206	      3986569
     0.412	 0.00000150	      3990733
     0.413	 0.00000146	      3993886
     0.414	 0.00000135	      3987106
     0.415	 0.00000133	      3991186
     0.416	 0.00000121	      3992350
     0.417	 0.00000086	      3987276
     0.418	 0.00000133	      3991646
     0.419	 0.00000191	      3993941
     0.420	 0.00000151	      3990489
     0.421	 0.00000128	      3987542
     0.422	 0.00000134	      3984977
     0.423	 0.00000125	      3990204
     0.424	 0.00000071	      3987084
     0.425	 0.00000162	      3989248
     0.426	 0.00000100	      3988196
     0.427	 0.00000086	      3987348
     0.428	 0.00000080	      3992200
     0.429	 0.00000151	      3988689
     0.430	 0.00000098	      3988317
     0.431	 0.00000164	      3987695
     0.432	 0.00000123	      3991032
     0.433	 0.00000147	      3988186
     0.434	 0.00000124	      3986495
     0.435	 0.00000088	      3990635
     0.436	 0.00000143	      3986696
     0.437	 0.00000121	      3990319
     0.438	 0.00000037	      3991375
     0.439	 0.00000086	      3984238
     0.440	 0.00000119	      3988998
     0.441	 0.00000138	      3990501
     0.442	 0.00000111	      3985481
     0.443	 0.00000125	      3986882
     0.444	 0.00000078	      3991297
     0.445	 0.00000152	      3988355
     0.446	 0.00000148	      3988751
     0.447	 0.00000165	      3989312
     0.448	 0.00000154	      3989807
     0.449	 0.00000134	      3992829
     0.450	 0.00000147	      3987801
     0.451	 0.00000108	      3986073
     0.452	 0.00000105	      3984698
     0.453	 0.00000120	      3987604
     0.454	 0.00000088	      3982516
     0.455	 0.00000109	      3988923
     0.456	 0.00000034	      3987513
     0.457	 0.00000111	      3987599
     0.458	 0.00000156	      3982645
     0.459	 0.00000162	      3988950
     0.460	 0.00000114	      3985760
     0.461	 0.00000139	      3987024
     0.462	 0.00000118	      3986522
     0.463	 0.00000141	      3986969
     0.464	 0.00000130	      3988707
     0.465	 0.00000089	      3990206
     0.466	 0.00000066	      3987885
     0.467	 0.00000041	      3988392
     0.468	 0.00000107	      3989638
     0.469	 0.00000083	      3981892
     0.470	 0.00000109	      3984514
     0.471	 0.00000107	      3983978
     0.472	 0.00000088	      3984073
     0.473	 0.00000088	      3985965
     0.474	 0.00000003	      3990287
     0.475	 0.00000033	      3987360
     0.476	-0.00000005	      3988947
     0.477	 0.00000070	      3984356
     0.478	 0.00000027	      3986735
     0.479	 0.00000079	      3990252
     0.480	 0.00000011	      3984871
     0.481	 0.00000007	      3982830
     0.482	 0.00000009	      3984343
     0.483	-0.00000011	      3988112
     0.484	 0.00000011	      3986260
     0.485	-0.00000014	      3985266
     0.486	 0.00000018	      3985733
     0.487	-0.00000018	      3986368
     0.488	 0.00000017	      3988749
     0.489	 0.00000011	      3985069
     0.490	-0.00000023	      3985366
     0.491	 0.00000065	      3982481
     0.492	 0.00000150	      3989443
     0.493	 0.00000063	      3990336
     0.494	 0.00000100	      3982820
     0.495	 0.00000073	      3990104
     0.496	 0.00000055	      3986836
     0.497	-0.00000010	      3987770
     0.498	 0.00000007	      3985966
     0.499	 0.00000055	      3986334
     0.500	 0.00000044	      3984604
     0.501	 0.00000020	      3984819
     0.502	 0.00000085	      3987196
     0.503	 0.00000048	      3987758
     0.504	 0.00000032	      3987462
     0.505	-0.00000001	      3989186
     0.506	-0.00000021	      3985647
     0.507	-0.00000017	      3990611
     0.508	 0.00000016	      3984818
     0.509	 0.00000030	      3985887
     0.510	 0.00000034	      3988364
     0.511	 0.00000015	      3992251
     0.512	 0.00000036	      3983050
     0.513	 0.00000054	      3993577
     0.514	 0.00000021	      3984721
     0.515	 0.00000020	      3985292
     0.516	-0.00000012	      3991079
     0.517	-0.00000027	      3988463
     0.518	 0.00000017	      3987779
     0.519	-0.00000035	      3986426
     0.520	-0.00000033	      3983459
     0.521	-0.00000003	      3987836
     0.522	 0.00000011	      3986958
     0.523	 0.00000115	      3983187
     0.524	 0.00000049	      3984042
     0.525	 0.00000029	      3982452
     0.526	-0.00000011	      3984085
     0.527	-0.00000001	      3986971
     0.528	 0.00000027	      3987927
     0.529	 0.00000027	      3984970
     0.530	 0.00000048	      3986103
     0.531	-0.00000009	      3990740
     0.532	-0.00000031	      3982692
     0.533	 0.00000030	      3986333
     0.534	 0.00000002	      3982614
     0.535	 0.00000040	      3984328
     0.536	 0.00000015	      3985636
     0.537	-0.00000005	      3987183
     0.538	 0.00000022	      3983345
     0.539	-0.00000005	      3986353
     0.540	 0.00000028	      3984513
     0.541	-0.00000005	      3986224
     0.542	-0.00000054	      3986612
     0.543	-0.00000042	      3980585
     0.544	-0.00000037	      3984925
     0.545	-0.00000025	      3984576
     0.546	-0.00000013	      3984338
     0.547	-0.00000022	      3982426
     0.548	 0.00000014	      3983556
     0.549	-0.00000022	      3985320
     0.550	-0.00000015	      3983027
     0.551	-0.00000079	      3987197
     0.552	-0.00000042	      3982116
     0.553	-0.00000093	      3983686
     0.554	-0.00000096	      3984185
     0.555	-0.00000076	      3985410
     0.556	-0.00000056	      3985455
     0.557	-0.00000080	      3985171
     0.558	-0.00000075	      3984832
     0.559	-0.00000035	      3983269
     0.560	-0.00000021	      3982001
     0.561	-0.00000070	      3983978
     0.562	-0.00000057	      3982372
     0.563	-0.00000070	      3982910
     0.564	-0.00000027	      3981105
     0.565	-0.00000061	      3981242
     0.566	-0.00000021	      3982162
     0.567	-0.00000066	      3982824
     0.568	-0.00000064	      3984687
     0.569	 0.00000026	      3985641
     0.570	-0.00000021	      3985277
     0.571	-0.00000021	      3983577
     0.572	 0.00000046	      3981640
     0.573	 0.00000019	      3987796
     0.574	 0.00000054	      3986666
     0.575	 0.00000041	      3981715
     0.576	-0.00000027	      3982482
     0.577	-0.00000067	      3982233
     0.578	-0.00000012	      3983218
     0.579	-0.00000077	      3986532
     0.580	-0.00000040	      3982559
     0.581	-0.00000077	      3985441
     0.582	-0.00000077	      3987784
     0.583	 0.00000019	      3981776
     0.584	-0.00000040	      3983421
     0.585	 0.00000013	      3981722
     0.586	-0.00000025	      3980898
     0.587	 0.00000011	      3980385
     0.588	-0.00000007	      3982869
     0.589	-0.00000056	      3984827
     0.590	-0.00000045	      3981101
     0.591	-0.00000077	      3980312
     0.592	 0.00000004	      3986316
     0.593	 0.00000020	      3986308
     0.594	-0.00000020	      3987029
     0.595	 0.00000001	      3982097
     0.596	 0.00000009	      3980478
     0.597	-0.00000001	      3984763
     0.598	 0.00000054	      3985299
     0.599	 0.00000013	      3983497
     0.600	 0.00000013	      3982918
     0.601	-0.00000010	      3983283
     0.602	-0.00000039	      3983483
     0.603	 0.00000006	      3985637
     0.604	-0.00000014	      3982101
     0.605	-0.00000010	      3983214
     0.606	-0.00000022	      3981513
     0.607	 0.00000062	      3986700
     0.608	 0.00000047	      3981883
     0.609	 0.00000039	      3978110
     0.610	 0.00000052	      3981152
     0.611	 0.00000031	      3982950
     0.612	 0.00000018	      3982138
     0.613	 0.00000091	      3980806
     0.614	 0.00000063	      3979358
     0.615	 0.00000092	      3978885
     0.616	 0.00000049	      3979328
     0.617	 0.00000111	      3981414
     0.618	 0.00000081	      3980986
     0.619	 0.00000118	      3982759
     0.620	 0.00000065	      3981634
     0.621	 0.00000023	      3981112
     0.622	 0.00000011	      3979176
     0.623	-0.00000014	      3981982
     0.624	-0.00000038	      3980394
     0.625	-0.00000015	      3980039
     0.626	-0.00000042	      3984567
     0.627	-0.00000043	      3978517
     0.628	-0.00000002	      3982096
     0.629	 0.00000007	      3983838
     0.630	 0.00000039	      3982520
     0.631	 0.00000029	      3980400
     0.632	 0.00000006	      3983329
     0.633	 0.00000023	      3979602
     0.634	 0.00000026	      3983156
     0.635	 0.00000049	      3977987
     0.636	 0.00000060	      3979243
     0.637	 0.00000056	      3985590
     0.638	 0.00000041	      3984675
     0.639	 0.00000025	      3983228
     0.640	 0.00000003	      3987044
     0.641	-0.00000028	      3981411
     0.642	-0.00000013	      3983754
     0.643	-0.00000005	      3982938
     0.644	 0.00000013	      3982478
     0.645	 0.00000021	      3983921
     0.646	-0.00000019	      3981896
     0.647	 0.00000010	      3979710
     0.648	-0.00000039	      3980930
     0.649	 0.00000018	      3986578
     0.650	 0.00000021	      3982002
     0.651	 0.00000039	      3978825
     0.652	 0.00000019	      3984613
     0.653	-0.00000006	      3983494
     0.654	-0.00000013	      3982224
     0.655	-0.00000055	      3984405
     0.656	 0.00000009	      3985579
     0.657	 0.00000008	      3983181
     0.658	-0.00000021	      3980606
     0.659	-0.00000026	      3980348
     0.660	-0.00000060	      3977862
     0.661	-0.00000057	      3977899
     0.662	-0.00000020	      3982878
     0.663	-0.00000011	      3980623
     0.664	-0.00000007	      3983717
     0.665	-0.00000083	      3981952
     0.666	-0.00000024	      3981548
     0.667	-0.00000020	      3984272
     0.668	-0.00000030	      3981866
     0.669	 0.00000024	      3980043
     0.670	 0.00000009	      3981355
     0.671	-0.00000009	      3979262
     0.672	 0.00000000	      3978151
     0.673	 0.00000009	      3978681
     0.674	-0.00000010	      3980446
     0.675	 0.00000004	      3976772
     0.676	 0.00000041	      3982962
     0.677	-0.00000042	      3979643
     0.678	 0.00000021	      3980187
     0.679	-0.00000005	      3978100
     0.680	 0.00000009	      3975772
     0.681	 0.00000031	      3979306
     0.682	-0.00000015	      3978887
     0.683	-0.00000060	      3979407
     0.684	-0.00000022	      3974173
     0.685	-0.00000003	      3971576
     0.686	-0.00000015	      3980571
     0.687	-0.00000040	      3971405
     0.688	 0.00000010	      3975093
     0.689	 0.00000010	      3980092
     0.690	-0.00000041	      3977334
     0.691	-0.00000059	      3977111
     0.692	-0.00000038	      3976542
     0.693	-0.00000039	      3977539
     0.694	-0.00000041	      3980732
     0.695	 0.00000023	      3980446
     0.696	-0.00000039	      3978291
     0.697	-0.00000057	      3977228
     0.698	-0.00000005	      3977890
     0.699	-0.00000014	      3980212
     0.700	-0.00000052	      3976567
     0.701	-0.00000063	      3975487
     0.702	-0.00000089	      3980036
     0.703	-0.00000075	      3979775
     0.704	-0.00000038	      3981829
     0.705	-0.00000072	      3978814
     0.706	-0.00000056	      3982985
     0.707	-0.00000032	      3977535
     0.708	-0.00000021	      3981038
     0.709	-0.00000072	      3982058
     0.710	-0.00000058	      3977093
     0.711	-0.00000030	      3977354
     0.712	-0.00000008	      3978745
     0.713	 0.00000001	      3980160
     0.714	 0.00000016	      3978064
     0.715	-0.00000017	      3976503
     0.716	-0.00000008	      3980515
     0.717	-0.00000045	      3977499
     0.718	-0.00000020	      3977530
     0.719	-0.00000035	      3978108
     0.720	-0.00000064	      3976337
     0.721	-0.00000063	      3980555
     0.722	-0.00000106	      3977587
     0.723	-0.00000057	      3977661
     0.724	-0.00000028	      3978002
     0.725	-0.00000038	      3978653
     0.726	-0.00000054	      3975677
     0.727	-0.00000093	      3978031
     0.728	-0.00000066	      3975210
     0.729	-0.00000061	      3978373
     0.730	-0.00000095	      3976977
     0.731	-0.00000058	      3976815
     0.732	 0.00000009	      3978023
     0.733	-0.00000045	      3976627
     0.734	-0.00000101	      3974499
     0.735	-0.00000077	      3977546
     0.736	-0.00000098	      3976119
     0.737	-0.00000088	      3978391
     0.738	-0.00000109	      3976228
     0.739	-0.00000079	      3979984
     0.740	-0.00000097	      3977894
     0.741	-0.00000086	      3980074
     0.742	-0.00000045	      3981274
     0.743	-0.00000025	      3977075
     0.744	-0.00000056	      3980857
     0.745	-0.00000073	      3976700
     0.746	-0.00000086	      3976160
     0.747	-0.00000038	      3976172
     0.748	-0.00000057	      3980505
     0.749	-0.00000049	      3979695
     0.750	-0.00000052	      3977796
     0.751	-0.00000047	      3978276
     0.752	-0.00000138	      3978281
     0.753	-0.00000054	      3976817
     0.754	-0.00000070	      3981553
     0.755	-0.00000035	      3978190
     0.756	-0.00000057	      3979547
     0.757	-0.00000108	      3980076
     0.758	-0.00000087	      3978381
     0.759	-0.00000098	      3977071
     0.760	-0.00000076	      3982120
     0.761	-0.00000079	      3982283
     0.762	-0.00000060	      3979740
     0.763	-0.00000112	      3982618
     0.764	-0.00000107	      3984271
     0.765	-0.00000063	      3977926
     0.766	-0.00000021	      3976800
     0.767	-0.00000056	      3977797
     0.768	-0.00000058	      3980673
     0.769	-0.00000066	      3978820
     0.770	-0.00000087	      3981103
     0.771	-0.00000061	      3976707
     0.772	-0.00000062	      3978820
     0.773	-0.00000061	      3982383
     0.774	-0.00000046	      3979105
     0.775	-0.00000062	      3978391
     0.776	-0.00000045	      3979809
     0.777	-0.00000076	      3979503
     0.778	-0.00000017	      3980522
     0.779	-0.00000028	      3977732
     0.780	-0.00000043	      3977356
     0.781	-0.00000038	      3979765
     0.782	-0.00000068	      3979823
     0.783	-0.00000032	      3980874
     0.784	-0.00000051	      3984487
     0.785	-0.00000120	      3974954
     0.786	-0.00000114	      3977624
     0.787	-0.00000123	      3976221
     0.788	-0.00000121	      3977037
     0.789	-0.00000083	      3974235
     0.790	-0.00000088	      3975445
     0.791	-0.00000062	      3975724
     0.792	-0.00000077	      3979681
     0.793	-0.00000065	      3972975
     0.794	-0.00000088	      3975156
     0.795	-0.00000050	      3980683
     0.796	-0.00000031	      3980665
     0.797	-0.00000078	      3976880
     0.798	-0.00000065	      3978152
     0.799	-0.00000049	      3977179
     0.800	-0.00000117	      3977376
     0.801	-0.00000066	      3980677
     0.802	-0.00000124	      3973775
     0.803	-0.00000095	      3974305
     0.804	-0.00000133	      3978323
     0.805	-0.00000065	      3976759
     0.806	-0.00000088	      3976644
     0.807	-0.00000087	      3978918
     0.808	-0.00000064	      3972410
     0.809	-0.00000090	      3978060
     0.810	-0.00000079	      3976338
     0.811	-0.00000063	      3976741
     0.812	-0.00000093	      3974859
     0.813	-0.00000082	      3976197
     0.814	-0.00000061	      3981110
     0.815	 0.00000005	      3976115
     0.816	 0.00000009	      3979951
     0.817	-0.00000042	      3974434
     0.818	-0.00000052	      3976754
     0.819	 0.00000020	      3974714
     0.820	-0.00000005	      3979987
     0.821	-0.00000046	      3977662
