#   d (cM)	weighted LD	    bin count
     0.326	 0.00000399	      3988086
     0.327	 0.00000404	      3987712
     0.328	 0.00000382	      3990695
     0.329	 0.00000368	      3985528
     0.330	 0.00000325	      3989521
     0.331	 0.00000349	      3986830
     0.332	 0.00000335	      3989098
     0.333	 0.00000299	      3992720
     0.334	 0.00000370	      3991139
     0.335	 0.00000338	      3988879
     0.336	 0.00000363	      3991695
     0.337	 0.00000326	      3990398
     0.338	 0.00000256	      3986923
     0.339	 0.00000250	      3988852
     0.340	 0.00000286	      3991488
     0.341	 0.00000247	      3988501
     0.342	 0.00000328	      3986011
     0.343	 0.00000283	      3984136
     0.344	 0.00000371	      3988152
     0.345	 0.00000332	      3988070
     0.346	 0.00000355	      3988803
     0.347	 0.00000355	      3988310
     0.348	 0.00000313	      3989618
     0.349	 0.00000315	      3987685
     0.350	 0.00000338	      3991144
     0.351	 0.00000374	      3986836
     0.352	 0.00000349	      3990971
     0.353	 0.00000331	      3985233
     0.354	 0.00000231	      3990453
     0.355	 0.00000274	      3989865
     0.356	 0.00000247	      3987080
     0.357	 0.00000311	      3986898
     0.358	 0.00000336	      3987961
     0.359	 0.00000262	      3987783
     0.360	 0.00000309	      3988628
     0.361	 0.00000231	      3989352
     0.362	 0.00000263	      3988438
     0.363	 0.00000282	      3994427
     0.364	 0.00000309	      3990503
     0.365	 0.00000312	      3987516
     0.366	 0.00000234	      3987353
     0.367	 0.00000225	      3985641
     0.368	 0.00000253	      3986003
     0.369	 0.00000288	      3985842
     0.370	 0.00000240	      3987055
     0.371	 0.00000243	      3987025
     0.372	 0.00000271	      3985921
     0.373	 0.00000178	      3987034
     0.374	 0.00000225	      3988058
     0.375	 0.00000228	      3984369
     0.376	 0.00000170	      3985870
     0.377	 0.00000214	      3985775
     0.378	 0.00000279	      3984266
     0.379	 0.00000286	      3987648
     0.380	 0.00000327	      3986214
     0.381	 0.00000262	      3987755
     0.382	 0.00000246	      3985311
     0.383	 0.00000242	      3989456
     0.384	 0.00000180	      3986495
     0.385	 0.00000188	      3985990
     0.386	 0.00000187	      3989119
     0.387	 0.00000187	      3987820
     0.388	 0.00000182	      3983976
     0.389	 0.00000248	      3986868
     0.390	 0.00000224	      3989291
     0.391	 0.00000139	      3986549
     0.392	 0.00000085	      3984229
     0.393	 0.00000103	      3987782
     0.394	 0.00000086	      3990911
     0.395	 0.00000108	      3986011
     0.396	 0.00000139	      3984355
     0.397	 0.00000224	      3986731
     0.398	 0.00000148	      3984184
     0.399	 0.00000156	      3983931
     0.400	 0.00000152	      3983498
     0.401	 0.00000141	      3983497
     0.402	 0.00000232	      3984684
     0.403	 0.00000174	      3987244
     0.404	 0.00000148	      3987660
     0.405	 0.00000133	      3985813
     0.406	 0.00000179	      3985586
     0.407	 0.00000222	      3986673
     0.408	 0.00000226	      3988714
     0.409	 0.00000157	      3986810
     0.410	 0.00000125	      3985558
     0.411	 0.00000157	      3985860
     0.412	 0.00000172	      3985820
     0.413	 0.00000121	      3983814
     0.414	 0.00000150	      3984975
     0.415	 0.00000099	      3983765
     0.416	 0.00000129	      3984125
     0.417	 0.00000162	      3986102
     0.418	 0.00000175	      3986513
     0.419	 0.00000118	      3986016
     0.420	 0.00000157	      3986315
     0.421	 0.00000113	      3986366
     0.422	 0.00000150	      3982398
     0.423	 0.00000148	      3981339
     0.424	 0.00000075	      3985735
     0.425	 0.00000117	      3986401
     0.426	 0.00000097	      3988486
     0.427	 0.00000073	      3988900
     0.428	 0.00000112	      3986151
     0.429	 0.00000024	      3985178
     0.430	 0.00000010	      3986465
     0.431	 0.00000035	      3983362
     0.432	 0.00000063	      3985245
     0.433	 0.00000048	      3986105
     0.434	-0.00000032	      3985482
     0.435	 0.00000031	      3986660
     0.436	 0.00000050	      3985533
     0.437	-0.00000045	      3988090
     0.438	-0.00000011	      3984459
     0.439	-0.00000028	      3982596
     0.440	 0.00000010	      3984623
     0.441	-0.00000051	      3986309
     0.442	 0.00000037	      3988550
     0.443	 0.00000068	      3986190
     0.444	 0.00000057	      3987331
     0.445	 0.00000076	      3985048
     0.446	 0.00000072	      3988508
     0.447	 0.00000076	      3989118
     0.448	 0.00000078	      3985796
     0.449	 0.00000082	      3984581
     0.450	 0.00000033	      3988005
     0.451	 0.00000050	      3989671
     0.452	 0.00000015	      3986960
     0.453	 0.00000021	      3982901
     0.454	-0.00000007	      3985817
     0.455	 0.00000071	      3986517
     0.456	 0.00000017	      3988671
     0.457	 0.00000056	      3984104
     0.458	 0.00000041	      3984047
     0.459	 0.00000033	      3984460
     0.460	 0.00000003	      3987768
     0.461	-0.00000007	      3988019
     0.462	 0.00000034	      3984542
     0.463	 0.00000049	      3984931
     0.464	 0.00000039	      3985295
     0.465	 0.00000044	      3985831
     0.466	 0.00000001	      3990071
     0.467	 0.00000047	      3987923
     0.468	-0.00000021	      3986443
     0.469	 0.00000023	      3988847
     0.470	 0.00000023	      3983589
     0.471	 0.00000034	      3988484
     0.472	 0.00000031	      3990991
     0.473	 0.00000019	      3982494
     0.474	-0.00000031	      3984813
     0.475	 0.00000020	      3981174
     0.476	 0.00000078	      3987324
     0.477	 0.00000100	      3987552
     0.478	 0.00000062	      3987111
     0.479	 0.00000030	      3982776
     0.480	 0.00000033	      3985294
     0.481	-0.00000012	      3987934
     0.482	-0.00000000	      3985280
     0.483	 0.00000040	      3989880
     0.484	 0.00000009	      3979881
     0.485	 0.00000019	      3984145
     0.486	-0.00000046	      3985635
     0.487	-0.00000013	      3983469
     0.488	 0.00000022	      3982933
     0.489	 0.00000015	      3980954
     0.490	 0.00000006	      3983843
     0.491	 0.00000019	      3980773
     0.492	 0.00000028	      3984459
     0.493	 0.00000043	      3983868
     0.494	 0.00000036	      3982914
     0.495	-0.00000007	      3984141
     0.496	 0.00000015	      3982655
     0.497	 0.00000034	      3981758
     0.498	-0.00000007	      3982773
     0.499	 0.00000053	      3988650
     0.500	 0.00000009	      3980872
     0.501	 0.00000002	      3986566
     0.502	-0.00000046	      3982801
     0.503	-0.00000014	      3984088
     0.504	-0.00000032	      3986787
     0.505	 0.00000012	      3982893
     0.506	 0.00000018	      3985516
     0.507	-0.00000030	      3984404
     0.508	 0.00000013	      3981910
     0.509	-0.00000052	      3984653
     0.510	-0.00000034	      3981976
     0.511	-0.00000046	      3984201
     0.512	-0.00000020	      3986993
     0.513	 0.00000008	      3986370
     0.514	 0.00000014	      3983569
     0.515	 0.00000003	      3985304
     0.516	 0.00000021	      3980753
     0.517	 0.00000058	      3985184
     0.518	 0.00000058	      3982029
     0.519	 0.00000033	      3984120
     0.520	 0.00000007	      3981021
     0.521	-0.00000017	      3986064
     0.522	 0.00000013	      3985115
     0.523	-0.00000006	      3985668
     0.524	-0.00000010	      3985619
     0.525	 0.00000002	      3989714
     0.526	 0.00000033	      3981932
     0.527	 0.00000008	      3982224
     0.528	 0.00000001	      3978632
     0.529	-0.00000014	      3982502
     0.530	 0.00000063	      3980569
     0.531	 0.00000052	      3980010
     0.532	 0.00000082	      3980633
     0.533	 0.00000062	      3977365
     0.534	 0.00000089	      3983060
     0.535	 0.00000095	      3982985
     0.536	 0.00000052	      3981448
     0.537	 0.00000001	      3978916
     0.538	-0.00000011	      3982480
     0.539	-0.00000011	      3981845
     0.540	 0.00000047	      3983457
     0.541	 0.00000056	      3977526
     0.542	 0.00000015	      3987508
     0.543	 0.00000064	      3980784
     0.544	 0.00000038	      3981470
     0.545	 0.00000045	      3986256
     0.546	 0.00000004	      3979109
     0.547	-0.00000027	      3985480
     0.548	-0.00000048	      3979239
     0.549	-0.00000001	      3980236
     0.550	 0.00000041	      3983293
     0.551	-0.00000063	      3980709
     0.552	 0.00000032	      3983704
     0.553	-0.00000000	      3977892
     0.554	-0.00000016	      3980789
     0.555	 0.00000034	      3980744
     0.556	 0.00000013	      3981230
     0.557	-0.00000024	      3982149
     0.558	-0.00000025	      3982033
     0.559	-0.00000049	      3978868
     0.560	-0.00000028	      3984002
     0.561	 0.00000078	      3984818
     0.562	-0.00000009	      3980012
     0.563	-0.00000014	      3981006
     0.564	 0.00000038	      3979889
     0.565	 0.00000021	      3980709
     0.566	 0.00000021	      3983350
     0.567	 0.00000046	      3981534
     0.568	 0.00000043	      3980926
     0.569	 0.00000058	      3984567
     0.570	 0.00000067	      3979835
     0.571	 0.00000026	      3981562
     0.572	 0.00000034	      3975056
     0.573	-0.00000002	      3979948
     0.574	 0.00000038	      3978686
     0.575	 0.00000019	      3981183
     0.576	 0.00000044	      3975705
     0.577	 0.00000014	      3978713
     0.578	 0.00000052	      3983182
     0.579	 0.00000098	      3979459
     0.580	 0.00000082	      3978136
     0.581	 0.00000045	      3978280
     0.582	 0.00000064	      3981961
     0.583	 0.00000081	      3979064
     0.584	 0.00000017	      3982185
     0.585	 0.00000006	      3981305
     0.586	 0.00000026	      3981893
     0.587	-0.00000011	      3978027
     0.588	 0.00000037	      3981549
     0.589	 0.00000028	      3975262
     0.590	 0.00000015	      3975721
     0.591	 0.00000002	      3977110
     0.592	 0.00000012	      3980912
     0.593	-0.00000015	      3980286
     0.594	 0.00000032	      3976554
     0.595	-0.00000032	      3974534
     0.596	 0.00000011	      3979591
     0.597	 0.00000008	      3977935
     0.598	-0.00000028	      3981475
     0.599	 0.00000011	      3982950
     0.600	 0.00000077	      3978093
     0.601	 0.00000066	      3975267
     0.602	 0.00000001	      3982474
     0.603	 0.00000031	      3981282
     0.604	 0.00000019	      3979294
     0.605	 0.00000114	      3975927
     0.606	 0.00000083	      3978050
     0.607	 0.00000105	      3982675
     0.608	 0.00000082	      3979663
     0.609	 0.00000063	      3980889
     0.610	 0.00000050	      3977977
     0.611	 0.00000032	      3980040
     0.612	 0.00000032	      3982889
     0.613	 0.00000002	      3983054
     0.614	 0.00000047	      3979330
     0.615	 0.00000038	      3980202
     0.616	-0.00000012	      3982343
     0.617	 0.00000030	      3978602
     0.618	 0.00000043	      3975348
     0.619	 0.00000053	      3978349
     0.620	 0.00000046	      3978960
     0.621	-0.00000001	      3981823
     0.622	 0.00000015	      3976086
     0.623	-0.00000075	      3981442
     0.624	-0.00000007	      3981512
     0.625	-0.00000029	      3976875
     0.626	 0.00000016	      3981654
     0.627	-0.00000005	      3984193
     0.628	 0.00000037	      3980503
     0.629	 0.00000028	      3979829
     0.630	 0.00000041	      3978111
     0.631	 0.00000042	      3978578
     0.632	 0.00000037	      3975065
     0.633	-0.00000084	      3977613
     0.634	 0.00000023	      3976789
     0.635	 0.00000051	      3977624
     0.636	 0.00000053	      3979562
     0.637	 0.00000056	      3976825
     0.638	 0.00000060	      3978811
     0.639	 0.00000043	      3981714
     0.640	 0.00000037	      3979547
     0.641	-0.00000022	      3978244
     0.642	 0.00000042	      3980763
     0.643	-0.00000006	      3980876
     0.644	 0.00000015	      3978421
     0.645	 0.00000027	      3979928
     0.646	 0.00000035	      3978007
     0.647	 0.00000035	      3980422
     0.648	 0.00000085	      3980236
     0.649	 0.00000048	      3975069
     0.650	 0.00000045	      3978653
     0.651	 0.00000049	      3979059
     0.652	 0.00000064	      3981913
     0.653	 0.00000063	      3980306
     0.654	 0.00000067	      3976472
     0.655	 0.00000094	      3976774
     0.656	 0.00000066	      3981402
     0.657	 0.00000047	      3977261
     0.658	 0.00000056	      3977521
     0.659	 0.00000046	      3981764
     0.660	 0.00000033	      3981685
     0.661	 0.00000067	      3981157
     0.662	 0.00000014	      3980242
     0.663	 0.00000017	      3980890
     0.664	 0.00000017	      3982056
     0.665	 0.00000052	      3979720
     0.666	 0.00000070	      3980418
     0.667	 0.00000016	      3976841
     0.668	 0.00000039	      3976949
     0.669	 0.00000018	      3976965
     0.670	 0.00000044	      3975467
     0.671	 0.00000024	      3978352
     0.672	 0.00000056	      3976135
     0.673	 0.00000000	      3979895
     0.674	 0.00000073	      3976863
     0.675	 0.00000017	      3975519
     0.676	-0.00000013	      3980331
     0.677	-0.00000011	      3975861
     0.678	 0.00000065	      3974958
     0.679	 0.00000035	      3975793
     0.680	 0.00000019	      3978866
     0.681	 0.00000019	      3977504
     0.682	 0.00000034	      3977421
     0.683	 0.00000118	      3976599
     0.684	 0.00000025	      3978858
     0.685	 0.00000025	      3970773
     0.686	-0.00000014	      3975855
     0.687	 0.00000045	      3974429
     0.688	 0.00000021	      3974335
     0.689	 0.00000057	      3977359
     0.690	 0.00000042	      3978322
     0.691	 0.00000063	      3978476
     0.692	 0.00000041	      3976523
     0.693	 0.00000041	      3977197
     0.694	 0.00000037	      3979347
     0.695	 0.00000013	      3981700
     0.696	 0.00000011	      3978438
     0.697	-0.00000027	      3975159
     0.698	 0.00000019	      3974384
     0.699	-0.00000000	      3975089
     0.700	 0.00000011	      3979006
     0.701	 0.00000059	      3975350
     0.702	-0.00000014	      3978540
     0.703	 0.00000011	      3975626
     0.704	 0.00000083	      3977744
     0.705	 0.00000034	      3980405
     0.706	 0.00000043	      3977856
     0.707	 0.00000065	      3977924
     0.708	 0.00000028	      3971009
     0.709	 0.00000073	      3975334
     0.710	 0.00000021	      3976836
     0.711	 0.00000044	      3977333
     0.712	 0.00000069	      3975743
     0.713	 0.00000062	      3978178
     0.714	 0.00000023	      3975454
     0.715	-0.00000018	      3976106
     0.716	-0.00000029	      3974796
     0.717	-0.00000020	      3975685
     0.718	 0.00000012	      3971839
     0.719	 0.00000004	      3973883
     0.720	 0.00000037	      3971277
     0.721	 0.00000017	      3973907
     0.722	 0.00000047	      3971912
     0.723	 0.00000043	      3975319
     0.724	 0.00000023	      3972197
     0.725	 0.00000048	      3974156
     0.726	 0.00000092	      3974860
     0.727	 0.00000060	      3971800
     0.728	 0.00000077	      3975778
     0.729	 0.00000061	      3975237
     0.730	 0.00000123	      3974404
     0.731	 0.00000090	      3971989
     0.732	 0.00000092	      3976578
     0.733	 0.00000087	      3973895
     0.734	 0.00000082	      3972604
     0.735	 0.00000028	      3978548
     0.736	 0.00000055	      3976361
     0.737	 0.00000066	      3971582
     0.738	 0.00000097	      3974457
     0.739	 0.00000059	      3975044
     0.740	 0.00000078	      3973428
     0.741	 0.00000073	      3974087
     0.742	 0.00000091	      3971270
     0.743	 0.00000066	      3976698
     0.744	 0.00000086	      3972951
     0.745	 0.00000059	      3969047
     0.746	 0.00000083	      3972452
     0.747	 0.00000091	      3973836
     0.748	 0.00000090	      3973209
     0.749	 0.00000041	      3972179
     0.750	 0.00000033	      3974320
     0.751	 0.00000092	      3972344
     0.752	 0.00000080	      3977355
     0.753	 0.00000050	      3977181
     0.754	 0.00000065	      3976236
     0.755	 0.00000073	      3975267
     0.756	 0.00000088	      3976154
     0.757	 0.00000063	      3975501
     0.758	 0.00000060	      3976490
     0.759	 0.00000069	      3974010
     0.760	 0.00000061	      3975078
     0.761	 0.00000048	      3974694
     0.762	 0.00000012	      3970121
     0.763	 0.00000061	      3974438
     0.764	 0.00000055	      3966602
     0.765	 0.00000032	      3970648
     0.766	-0.00000005	      3972032
     0.767	 0.00000024	      3972106
     0.768	 0.00000002	      3971551
     0.769	-0.00000023	      3972487
     0.770	-0.00000030	      3971654
     0.771	 0.00000008	      3970210
     0.772	 0.00000031	      3971977
     0.773	 0.00000035	      3973152
     0.774	 0.00000025	      3971784
     0.775	 0.00000016	      3975105
     0.776	 0.00000037	      3970823
     0.777	 0.00000058	      3971843
     0.778	 0.00000008	      3972019
     0.779	 0.00000049	      3971173
     0.780	 0.00000045	      3970991
     0.781	 0.00000051	      3975136
     0.782	 0.00000039	      3975814
     0.783	-0.00000025	      3975197
     0.784	 0.00000000	      3973462
     0.785	 0.00000016	      3972101
     0.786	-0.00000058	      3973490
     0.787	-0.00000052	      3973798
     0.788	-0.00000075	      3975294
     0.789	 0.00000036	      3973088
     0.790	-0.00000072	      3973123
     0.791	-0.00000046	      3969393
     0.792	-0.00000034	      3969288
     0.793	-0.00000083	      3973293
     0.794	-0.00000034	      3973079
     0.795	 0.00000003	      3972153
     0.796	-0.00000019	      3972645
     0.797	-0.00000046	      3975932
     0.798	-0.00000014	      3971001
     0.799	 0.00000039	      3975043
     0.800	 0.00000053	      3971653
     0.801	 0.00000019	      3971476
     0.802	-0.00000006	      3973335
     0.803	 0.00000018	      3973372
     0.804	 0.00000008	      3974646
     0.805	-0.00000013	      3973075
     0.806	 0.00000026	      3971429
     0.807	 0.00000016	      3976012
     0.808	 0.00000040	      3973227
     0.809	 0.00000062	      3972613
     0.810	 0.00000013	      3971885
     0.811	-0.00000030	      3976106
     0.812	-0.00000010	      3978151
     0.813	-0.00000019	      3971765
     0.814	-0.00000022	      3973334
     0.815	 0.00000009	      3974679
     0.816	-0.00000019	      3976996
     0.817	-0.00000060	      3975182
     0.818	 0.00000038	      3972425
     0.819	 0.00000027	      3971014
     0.820	 0.00000046	      3972789
     0.821	 0.00000024	      3969657
