#   d (cM)	weighted LD	    bin count
     0.118	 0.00006949	      3991223
     0.119	 0.00006922	      3986127
     0.120	 0.00006784	      3991012
     0.121	 0.00006654	      3990852
     0.122	 0.00006518	      3990470
     0.123	 0.00006614	      3989213
     0.124	 0.00006445	      3991701
     0.125	 0.00006326	      3992578
     0.126	 0.00006251	      3990266
     0.127	 0.00006234	      3983564
     0.128	 0.00006191	      3992111
     0.129	 0.00006006	      3984218
     0.130	 0.00005914	      3989982
     0.131	 0.00005725	      3990153
     0.132	 0.00005836	      3987364
     0.133	 0.00005535	      3983808
     0.134	 0.00005614	      3988382
     0.135	 0.00005433	      3990007
     0.136	 0.00005444	      3988838
     0.137	 0.00005393	      3985651
     0.138	 0.00005272	      3990245
     0.139	 0.00005151	      3989936
     0.140	 0.00005178	      3989837
     0.141	 0.00005125	      3984712
     0.142	 0.00005067	      3993090
     0.143	 0.00004909	      3989602
     0.144	 0.00004910	      3987306
     0.145	 0.00004725	      3988851
     0.146	 0.00004770	      3987588
     0.147	 0.00004714	      3988731
     0.148	 0.00004661	      3987156
     0.149	 0.00004526	      3990412
     0.150	 0.00004414	      3988821
     0.151	 0.00004300	      3989062
     0.152	 0.00004255	      3987805
     0.153	 0.00004065	      3985257
     0.154	 0.00004095	      3984334
     0.155	 0.00004041	      3988042
     0.156	 0.00004034	      3984781
     0.157	 0.00004043	      3986873
     0.158	 0.00003871	      3988961
     0.159	 0.00003854	      3987039
     0.160	 0.00003680	      3984141
     0.161	 0.00003695	      3987047
     0.162	 0.00003699	      3985684
     0.163	 0.00003677	      3983458
     0.164	 0.00003670	      3985600
     0.165	 0.00003544	      3981839
     0.166	 0.00003530	      3985464
     0.167	 0.00003516	      3983409
     0.168	 0.00003459	      3983676
     0.169	 0.00003403	      3984413
     0.170	 0.00003323	      3990031
     0.171	 0.00003443	      3986998
     0.172	 0.00003346	      3985963
     0.173	 0.00003374	      3985229
     0.174	 0.00003341	      3984149
     0.175	 0.00003187	      3987074
     0.176	 0.00003255	      3986386
     0.177	 0.00003090	      3985793
     0.178	 0.00003076	      3986413
     0.179	 0.00002910	      3983353
     0.180	 0.00002942	      3984951
     0.181	 0.00002913	      3985731
     0.182	 0.00002815	      3983646
     0.183	 0.00002732	      3984512
     0.184	 0.00002830	      3981142
     0.185	 0.00002811	      3984043
     0.186	 0.00002834	      3984448
     0.187	 0.00002742	      3983338
     0.188	 0.00002726	      3979289
     0.189	 0.00002635	      3984216
     0.190	 0.00002551	      3983698
     0.191	 0.00002537	      3981142
     0.192	 0.00002492	      3980759
     0.193	 0.00002404	      3984509
     0.194	 0.00002340	      3982578
     0.195	 0.00002416	      3981110
     0.196	 0.00002311	      3980851
     0.197	 0.00002278	      3982982
     0.198	 0.00002283	      3981169
     0.199	 0.00002238	      3982531
     0.200	 0.00002253	      3980698
     0.201	 0.00002159	      3984302
     0.202	 0.00002279	      3979993
     0.203	 0.00002190	      3983850
     0.204	 0.00002050	      3982675
     0.205	 0.00002072	      3982538
     0.206	 0.00001997	      3982251
     0.207	 0.00002102	      3987075
     0.208	 0.00002078	      3984112
     0.209	 0.00001998	      3983616
     0.210	 0.00001961	      3984306
     0.211	 0.00001938	      3981319
     0.212	 0.00001932	      3985407
     0.213	 0.00001898	      3981355
     0.214	 0.00001910	      3979811
     0.215	 0.00001937	      3984909
     0.216	 0.00001856	      3983800
     0.217	 0.00001844	      3982255
     0.218	 0.00001856	      3982022
     0.219	 0.00001898	      3980917
     0.220	 0.00001763	      3983477
     0.221	 0.00001774	      3983323
     0.222	 0.00001683	      3980690
     0.223	 0.00001695	      3980963
     0.224	 0.00001698	      3982254
     0.225	 0.00001535	      3980940
     0.226	 0.00001604	      3978836
     0.227	 0.00001601	      3982475
     0.228	 0.00001631	      3978758
     0.229	 0.00001603	      3981487
     0.230	 0.00001559	      3980447
     0.231	 0.00001382	      3981074
     0.232	 0.00001398	      3981251
     0.233	 0.00001344	      3983062
     0.234	 0.00001425	      3981307
     0.235	 0.00001391	      3980959
     0.236	 0.00001372	      3983428
     0.237	 0.00001258	      3980778
     0.238	 0.00001330	      3982422
     0.239	 0.00001268	      3979379
     0.240	 0.00001274	      3979750
     0.241	 0.00001270	      3982651
     0.242	 0.00001295	      3978526
     0.243	 0.00001178	      3978893
     0.244	 0.00001314	      3981913
     0.245	 0.00001263	      3978065
     0.246	 0.00001184	      3976595
     0.247	 0.00001217	      3980181
     0.248	 0.00001123	      3977369
     0.249	 0.00001122	      3982721
     0.250	 0.00001169	      3979334
     0.251	 0.00001162	      3979937
     0.252	 0.00001125	      3975335
     0.253	 0.00001153	      3982783
     0.254	 0.00001008	      3978025
     0.255	 0.00001134	      3980610
     0.256	 0.00001063	      3977168
     0.257	 0.00001075	      3979368
     0.258	 0.00001039	      3975475
     0.259	 0.00001015	      3980716
     0.260	 0.00001032	      3978637
     0.261	 0.00001018	      3979072
     0.262	 0.00001138	      3975416
     0.263	 0.00001069	      3979456
     0.264	 0.00001103	      3979856
     0.265	 0.00001093	      3978010
     0.266	 0.00000971	      3980289
     0.267	 0.00000956	      3976728
     0.268	 0.00000971	      3980730
     0.269	 0.00000943	      3978548
     0.270	 0.00001007	      3981112
     0.271	 0.00000970	      3978087
     0.272	 0.00000899	      3977669
     0.273	 0.00000899	      3977081
     0.274	 0.00000884	      3977218
     0.275	 0.00000926	      3977876
     0.276	 0.00000928	      3976470
     0.277	 0.00000809	      3980541
     0.278	 0.00000867	      3976438
     0.279	 0.00000969	      3978211
     0.280	 0.00000831	      3974286
     0.281	 0.00000873	      3979673
     0.282	 0.00000902	      3978270
     0.283	 0.00000841	      3975613
     0.284	 0.00000876	      3975968
     0.285	 0.00000801	      3976598
     0.286	 0.00000794	      3977438
     0.287	 0.00000726	      3977847
     0.288	 0.00000794	      3976376
     0.289	 0.00000844	      3977806
     0.290	 0.00000758	      3979057
     0.291	 0.00000768	      3980384
     0.292	 0.00000856	      3980351
     0.293	 0.00000822	      3979280
     0.294	 0.00000814	      3981709
     0.295	 0.00000637	      3983790
     0.296	 0.00000752	      3979340
     0.297	 0.00000778	      3977614
     0.298	 0.00000698	      3974720
     0.299	 0.00000762	      3977368
     0.300	 0.00000712	      3977957
     0.301	 0.00000683	      3979139
     0.302	 0.00000714	      3978697
     0.303	 0.00000724	      3977122
     0.304	 0.00000672	      3973553
     0.305	 0.00000595	      3978281
     0.306	 0.00000580	      3978078
     0.307	 0.00000572	      3974043
     0.308	 0.00000570	      3980007
     0.309	 0.00000585	      3976763
     0.310	 0.00000602	      3978347
     0.311	 0.00000708	      3978139
     0.312	 0.00000646	      3975987
     0.313	 0.00000679	      3976208
     0.314	 0.00000547	      3978407
     0.315	 0.00000552	      3976472
     0.316	 0.00000539	      3980489
     0.317	 0.00000565	      3976536
     0.318	 0.00000483	      3975232
     0.319	 0.00000494	      3977435
     0.320	 0.00000586	      3972793
     0.321	 0.00000484	      3970898
     0.322	 0.00000547	      3972731
     0.323	 0.00000552	      3972226
     0.324	 0.00000431	      3975257
     0.325	 0.00000463	      3973562
     0.326	 0.00000368	      3975368
     0.327	 0.00000465	      3976124
     0.328	 0.00000431	      3971769
     0.329	 0.00000431	      3975577
     0.330	 0.00000414	      3973868
     0.331	 0.00000421	      3979359
     0.332	 0.00000449	      3972081
     0.333	 0.00000421	      3978563
     0.334	 0.00000414	      3977970
     0.335	 0.00000391	      3979711
     0.336	 0.00000459	      3975296
     0.337	 0.00000495	      3980538
     0.338	 0.00000432	      3976523
     0.339	 0.00000414	      3978150
     0.340	 0.00000431	      3972925
     0.341	 0.00000390	      3978373
     0.342	 0.00000427	      3976605
     0.343	 0.00000362	      3975109
     0.344	 0.00000475	      3977036
     0.345	 0.00000467	      3976743
     0.346	 0.00000462	      3975638
     0.347	 0.00000398	      3973832
     0.348	 0.00000440	      3977998
     0.349	 0.00000413	      3975825
     0.350	 0.00000445	      3973512
     0.351	 0.00000428	      3974981
     0.352	 0.00000486	      3975718
     0.353	 0.00000455	      3975009
     0.354	 0.00000401	      3977934
     0.355	 0.00000425	      3979541
     0.356	 0.00000335	      3977675
     0.357	 0.00000387	      3978397
     0.358	 0.00000331	      3971595
     0.359	 0.00000377	      3976048
     0.360	 0.00000352	      3973935
     0.361	 0.00000352	      3975278
     0.362	 0.00000326	      3973418
     0.363	 0.00000382	      3973116
     0.364	 0.00000377	      3974442
     0.365	 0.00000326	      3971996
     0.366	 0.00000266	      3974018
     0.367	 0.00000257	      3973344
     0.368	 0.00000201	      3975094
     0.369	 0.00000204	      3973618
     0.370	 0.00000263	      3975076
     0.371	 0.00000102	      3971146
     0.372	 0.00000216	      3973841
     0.373	 0.00000229	      3974435
     0.374	 0.00000246	      3972068
     0.375	 0.00000214	      3966018
     0.376	 0.00000218	      3973290
     0.377	 0.00000232	      3970127
     0.378	 0.00000228	      3968986
     0.379	 0.00000185	      3970548
     0.380	 0.00000227	      3970004
     0.381	 0.00000265	      3972548
     0.382	 0.00000196	      3970698
     0.383	 0.00000230	      3974570
     0.384	 0.00000175	      3973986
     0.385	 0.00000195	      3972703
     0.386	 0.00000156	      3970300
     0.387	 0.00000204	      3975025
     0.388	 0.00000182	      3970823
     0.389	 0.00000255	      3973606
     0.390	 0.00000211	      3972718
     0.391	 0.00000114	      3971886
     0.392	 0.00000172	      3971186
     0.393	 0.00000156	      3974164
     0.394	 0.00000134	      3969905
     0.395	 0.00000156	      3970028
     0.396	 0.00000169	      3969027
     0.397	 0.00000204	      3970201
     0.398	 0.00000175	      3970614
     0.399	 0.00000148	      3968009
     0.400	 0.00000106	      3968146
     0.401	 0.00000137	      3970034
     0.402	 0.00000128	      3970722
     0.403	 0.00000165	      3970675
     0.404	 0.00000117	      3970566
     0.405	 0.00000145	      3969288
     0.406	 0.00000121	      3970199
     0.407	 0.00000146	      3969907
     0.408	 0.00000142	      3970116
     0.409	 0.00000166	      3973009
     0.410	 0.00000142	      3972663
     0.411	 0.00000196	      3969169
     0.412	 0.00000125	      3970434
     0.413	 0.00000222	      3966201
     0.414	 0.00000150	      3967410
     0.415	 0.00000061	      3968292
     0.416	 0.00000076	      3969503
     0.417	 0.00000114	      3968438
     0.418	 0.00000153	      3968582
     0.419	 0.00000116	      3969908
     0.420	 0.00000186	      3967677
     0.421	 0.00000125	      3967459
     0.422	 0.00000158	      3966079
     0.423	 0.00000101	      3969370
     0.424	 0.00000080	      3968056
     0.425	 0.00000070	      3966794
     0.426	 0.00000104	      3971022
     0.427	 0.00000099	      3971631
     0.428	 0.00000065	      3969162
     0.429	 0.00000008	      3971936
     0.430	 0.00000040	      3971681
     0.431	 0.00000092	      3970980
     0.432	 0.00000079	      3966421
     0.433	 0.00000105	      3970435
     0.434	 0.00000105	      3968845
     0.435	 0.00000134	      3973155
     0.436	 0.00000140	      3970140
     0.437	 0.00000125	      3967142
     0.438	 0.00000097	      3970742
     0.439	 0.00000114	      3969327
     0.440	 0.00000080	      3971694
     0.441	 0.00000135	      3972364
     0.442	 0.00000143	      3968417
     0.443	 0.00000150	      3970225
     0.444	 0.00000080	      3969185
     0.445	 0.00000081	      3975025
     0.446	 0.00000105	      3968648
     0.447	 0.00000086	      3970668
     0.448	 0.00000063	      3971391
     0.449	 0.00000110	      3968361
     0.450	 0.00000062	      3967905
     0.451	 0.00000136	      3965560
     0.452	 0.00000125	      3966413
     0.453	 0.00000130	      3970983
     0.454	 0.00000106	      3970409
     0.455	 0.00000185	      3973306
     0.456	 0.00000110	      3973343
     0.457	 0.00000140	      3966468
     0.458	 0.00000088	      3974002
     0.459	 0.00000199	      3970155
     0.460	 0.00000070	      3969567
     0.461	 0.00000073	      3969636
     0.462	 0.00000044	      3969510
     0.463	 0.00000007	      3966316
     0.464	 0.00000062	      3972387
     0.465	 0.00000053	      3967542
     0.466	 0.00000025	      3974566
     0.467	 0.00000039	      3972931
     0.468	 0.00000038	      3974487
     0.469	 0.00000033	      3971262
     0.470	 0.00000049	      3971714
     0.471	 0.00000067	      3968416
     0.472	 0.00000021	      3969780
     0.473	 0.00000024	      3969912
     0.474	 0.00000044	      3973971
     0.475	 0.00000079	      3971908
     0.476	 0.00000034	      3969963
     0.477	 0.00000080	      3969821
     0.478	-0.00000006	      3972295
     0.479	 0.00000016	      3969402
     0.480	 0.00000027	      3967450
     0.481	 0.00000078	      3969059
     0.482	 0.00000080	      3970670
     0.483	 0.00000085	      3970290
     0.484	 0.00000075	      3969852
     0.485	 0.00000068	      3968253
     0.486	 0.00000045	      3970657
     0.487	 0.00000053	      3971198
     0.488	 0.00000078	      3971321
     0.489	 0.00000066	      3969065
     0.490	 0.00000073	      3970771
     0.491	 0.00000104	      3971708
     0.492	 0.00000148	      3968197
     0.493	 0.00000103	      3967791
     0.494	 0.00000177	      3967842
     0.495	 0.00000118	      3970676
     0.496	 0.00000155	      3968811
     0.497	 0.00000123	      3970417
     0.498	 0.00000076	      3964070
     0.499	 0.00000109	      3970422
     0.500	 0.00000086	      3968691
     0.501	 0.00000134	      3969535
     0.502	 0.00000095	      3969281
     0.503	 0.00000114	      3966766
     0.504	 0.00000075	      3967954
     0.505	 0.00000085	      3963042
     0.506	 0.00000059	      3963926
     0.507	 0.00000094	      3967995
     0.508	 0.00000082	      3969693
     0.509	 0.00000110	      3966526
     0.510	 0.00000065	      3970246
     0.511	 0.00000068	      3966251
     0.512	 0.00000068	      3970284
     0.513	 0.00000054	      3965218
     0.514	 0.00000131	      3967676
     0.515	 0.00000074	      3970738
     0.516	 0.00000073	      3968583
     0.517	 0.00000084	      3968163
     0.518	 0.00000039	      3966075
     0.519	 0.00000069	      3967312
     0.520	 0.00000024	      3963758
     0.521	 0.00000065	      3968276
     0.522	 0.00000013	      3967657
     0.523	 0.00000000	      3968410
     0.524	 0.00000052	      3967468
     0.525	 0.00000021	      3965512
     0.526	 0.00000062	      3965864
     0.527	 0.00000043	      3967077
     0.528	 0.00000068	      3967657
     0.529	-0.00000017	      3968569
     0.530	-0.00000006	      3965077
     0.531	 0.00000097	      3965581
     0.532	 0.00000056	      3969066
     0.533	 0.00000082	      3967158
     0.534	 0.00000052	      3966081
     0.535	 0.00000054	      3967655
     0.536	 0.00000010	      3969324
     0.537	 0.00000107	      3965930
     0.538	 0.00000063	      3967789
     0.539	 0.00000038	      3967423
     0.540	 0.00000105	      3967581
     0.541	 0.00000073	      3969584
     0.542	-0.00000029	      3968092
     0.543	 0.00000029	      3966698
     0.544	 0.00000057	      3964315
     0.545	 0.00000071	      3965588
     0.546	 0.00000062	      3964444
     0.547	 0.00000047	      3962624
     0.548	 0.00000105	      3965619
     0.549	 0.00000025	      3964423
     0.550	 0.00000021	      3966163
     0.551	 0.00000016	      3964629
     0.552	-0.00000008	      3967106
     0.553	 0.00000050	      3966046
     0.554	-0.00000048	      3965820
     0.555	-0.00000050	      3965830
     0.556	-0.00000031	      3963169
     0.557	 0.00000025	      3966287
     0.558	 0.00000071	      3968392
     0.559	 0.00000051	      3966344
     0.560	-0.00000002	      3966538
     0.561	 0.00000008	      3971056
     0.562	-0.00000014	      3968145
     0.563	 0.00000039	      3970735
     0.564	 0.00000009	      3968406
     0.565	 0.00000059	      3971532
     0.566	-0.00000009	      3970322
     0.567	 0.00000014	      3968465
     0.568	 0.00000053	      3968494
     0.569	 0.00000041	      3969375
     0.570	 0.00000103	      3965866
     0.571	 0.00000036	      3967021
     0.572	 0.00000033	      3969495
     0.573	-0.00000000	      3972792
     0.574	 0.00000087	      3971570
     0.575	 0.00000043	      3966570
     0.576	 0.00000030	      3966485
     0.577	 0.00000039	      3964286
     0.578	 0.00000037	      3969259
     0.579	 0.00000085	      3966114
     0.580	 0.00000058	      3970160
     0.581	 0.00000065	      3970543
     0.582	 0.00000039	      3966028
     0.583	 0.00000053	      3966978
     0.584	 0.00000052	      3969223
     0.585	 0.00000002	      3966751
     0.586	 0.00000025	      3967514
     0.587	 0.00000028	      3968639
     0.588	-0.00000002	      3964602
     0.589	-0.00000005	      3966466
     0.590	-0.00000012	      3966053
     0.591	-0.00000033	      3966876
     0.592	 0.00000043	      3965513
     0.593	 0.00000011	      3968060
     0.594	 0.00000085	      3968678
     0.595	 0.00000033	      3967855
     0.596	 0.00000010	      3968050
     0.597	-0.00000014	      3968132
     0.598	 0.00000001	      3965079
     0.599	 0.00000002	      3968166
     0.600	 0.00000024	      3968928
     0.601	 0.00000020	      3965960
     0.602	 0.00000062	      3968384
     0.603	 0.00000018	      3966986
     0.604	 0.00000017	      3967124
     0.605	 0.00000067	      3967807
     0.606	 0.00000084	      3966579
     0.607	 0.00000045	      3970580
     0.608	 0.00000107	      3965210
     0.609	 0.00000096	      3967961
     0.610	 0.00000048	      3967594
     0.611	 0.00000100	      3972048
     0.612	 0.00000034	      3967182
     0.613	-0.00000012	      3968489
     0.614	 0.00000003	      3965687
     0.615	 0.00000057	      3963818
     0.616	 0.00000016	      3964289
     0.617	 0.00000043	      3962971
     0.618	 0.00000040	      3962459
     0.619	 0.00000095	      3967349
     0.620	 0.00000069	      3966660
     0.621	 0.00000072	      3965298
     0.622	 0.00000052	      3964137
     0.623	 0.00000019	      3964855
     0.624	 0.00000004	      3969850
     0.625	-0.00000015	      3968974
     0.626	 0.00000013	      3966288
     0.627	 0.00000025	      3966579
     0.628	 0.00000030	      3970651
     0.629	-0.00000058	      3964652
     0.630	-0.00000031	      3969648
     0.631	-0.00000012	      3965972
     0.632	-0.00000036	      3968484
     0.633	 0.00000113	      3967728
     0.634	 0.00000036	      3969122
     0.635	 0.00000024	      3964442
     0.636	-0.00000057	      3967386
     0.637	-0.00000041	      3966659
     0.638	-0.00000034	      3967530
     0.639	 0.00000012	      3965220
     0.640	 0.00000034	      3965102
     0.641	 0.00000045	      3967490
     0.642	 0.00000017	      3966406
     0.643	-0.00000007	      3965020
     0.644	 0.00000053	      3964732
     0.645	 0.00000022	      3960315
     0.646	 0.00000029	      3963403
     0.647	 0.00000062	      3963968
     0.648	-0.00000048	      3961655
     0.649	 0.00000023	      3966378
     0.650	 0.00000079	      3963609
     0.651	 0.00000040	      3960962
     0.652	 0.00000066	      3961730
     0.653	 0.00000062	      3967050
     0.654	 0.00000060	      3965425
     0.655	 0.00000050	      3962641
     0.656	 0.00000059	      3965597
     0.657	 0.00000055	      3965036
     0.658	 0.00000076	      3965624
     0.659	 0.00000112	      3965709
     0.660	 0.00000075	      3964169
     0.661	 0.00000108	      3964327
     0.662	 0.00000100	      3963737
     0.663	 0.00000110	      3962877
     0.664	 0.00000063	      3967156
     0.665	 0.00000055	      3964946
     0.666	 0.00000089	      3963614
     0.667	 0.00000060	      3969650
     0.668	 0.00000076	      3964760
     0.669	 0.00000019	      3963564
     0.670	 0.00000074	      3963316
     0.671	 0.00000103	      3968551
     0.672	 0.00000064	      3969413
     0.673	 0.00000058	      3963861
     0.674	 0.00000017	      3965609
     0.675	 0.00000039	      3963117
     0.676	 0.00000080	      3965123
     0.677	 0.00000096	      3964139
     0.678	 0.00000082	      3969198
     0.679	 0.00000001	      3965706
     0.680	 0.00000103	      3961386
     0.681	 0.00000112	      3966034
     0.682	 0.00000119	      3966854
     0.683	 0.00000035	      3963835
     0.684	 0.00000063	      3962102
     0.685	 0.00000074	      3963301
     0.686	 0.00000080	      3965664
     0.687	 0.00000082	      3963539
     0.688	 0.00000053	      3964900
     0.689	-0.00000003	      3965798
     0.690	-0.00000014	      3961858
     0.691	 0.00000018	      3963585
     0.692	 0.00000028	      3962518
     0.693	-0.00000012	      3963942
     0.694	 0.00000021	      3963343
     0.695	 0.00000028	      3963809
     0.696	 0.00000078	      3965554
     0.697	 0.00000016	      3964288
     0.698	 0.00000001	      3960399
     0.699	 0.00000018	      3967384
     0.700	 0.00000065	      3962136
     0.701	 0.00000039	      3968515
     0.702	 0.00000053	      3962537
     0.703	-0.00000017	      3965550
     0.704	 0.00000048	      3967396
     0.705	 0.00000025	      3963655
     0.706	 0.00000025	      3969503
     0.707	 0.00000045	      3966056
     0.708	 0.00000048	      3966110
     0.709	 0.00000034	      3964638
     0.710	 0.00000027	      3960996
     0.711	 0.00000029	      3959921
     0.712	 0.00000091	      3961906
     0.713	 0.00000014	      3960353
     0.714	 0.00000037	      3962236
     0.715	 0.00000008	      3963252
     0.716	 0.00000013	      3963649
     0.717	 0.00000016	      3963320
     0.718	 0.00000035	      3962518
     0.719	 0.00000043	      3964274
     0.720	 0.00000049	      3961597
     0.721	 0.00000047	      3964159
     0.722	 0.00000050	      3963747
     0.723	 0.00000023	      3964647
     0.724	 0.00000028	      3961820
     0.725	 0.00000038	      3962200
     0.726	 0.00000019	      3964979
     0.727	 0.00000053	      3963174
     0.728	 0.00000003	      3962124
     0.729	 0.00000039	      3964535
     0.730	 0.00000047	      3964644
     0.731	 0.00000053	      3960671
     0.732	 0.00000070	      3964192
     0.733	 0.00000076	      3961958
     0.734	 0.00000026	      3960970
     0.735	 0.00000069	      3962683
     0.736	 0.00000081	      3963618
     0.737	 0.00000063	      3961369
     0.738	 0.00000045	      3962983
     0.739	 0.00000072	      3965675
     0.740	 0.00000025	      3959990
     0.741	 0.00000033	      3963375
     0.742	 0.00000032	      3962771
     0.743	 0.00000018	      3964531
     0.744	 0.00000080	      3957014
     0.745	 0.00000053	      3964333
     0.746	 0.00000027	      3963870
     0.747	-0.00000021	      3963339
     0.748	 0.00000040	      3962119
     0.749	 0.00000012	      3966723
     0.750	 0.00000021	      3964794
     0.751	 0.00000002	      3963821
     0.752	 0.00000041	      3962514
     0.753	-0.00000028	      3966449
     0.754	-0.00000001	      3964091
     0.755	 0.00000031	      3964462
     0.756	-0.00000001	      3960046
     0.757	 0.00000035	      3960389
     0.758	-0.00000018	      3963015
     0.759	 0.00000024	      3961630
     0.760	-0.00000012	      3960159
     0.761	 0.00000021	      3962050
     0.762	-0.00000043	      3959057
     0.763	 0.00000009	      3963580
     0.764	 0.00000028	      3960417
     0.765	-0.00000018	      3963513
     0.766	 0.00000045	      3963496
     0.767	 0.00000002	      3963712
     0.768	-0.00000033	      3967344
     0.769	 0.00000023	      3962628
     0.770	-0.00000001	      3966218
     0.771	 0.00000040	      3964065
     0.772	 0.00000036	      3962070
     0.773	 0.00000037	      3962232
     0.774	 0.00000040	      3962080
     0.775	 0.00000011	      3961618
     0.776	 0.00000061	      3961318
     0.777	 0.00000056	      3965632
     0.778	 0.00000036	      3960088
     0.779	 0.00000017	      3965170
     0.780	 0.00000032	      3961333
     0.781	-0.00000006	      3964299
     0.782	 0.00000054	      3962849
     0.783	 0.00000087	      3959932
     0.784	 0.00000040	      3964699
     0.785	 0.00000044	      3960314
     0.786	 0.00000022	      3962512
     0.787	-0.00000027	      3963333
     0.788	 0.00000035	      3963768
     0.789	 0.00000025	      3961573
     0.790	 0.00000048	      3960892
     0.791	 0.00000114	      3960007
     0.792	 0.00000026	      3961042
     0.793	 0.00000027	      3957450
     0.794	 0.00000098	      3960420
     0.795	 0.00000109	      3961987
     0.796	 0.00000053	      3963768
     0.797	 0.00000044	      3962419
     0.798	 0.00000044	      3963885
     0.799	 0.00000089	      3964089
     0.800	 0.00000002	      3959464
     0.801	 0.00000085	      3960877
     0.802	 0.00000056	      3963516
     0.803	 0.00000075	      3963620
     0.804	 0.00000048	      3963706
     0.805	 0.00000086	      3959834
     0.806	 0.00000078	      3964109
     0.807	 0.00000101	      3963929
     0.808	 0.00000083	      3962409
     0.809	 0.00000051	      3963767
     0.810	 0.00000040	      3958124
     0.811	 0.00000080	      3962133
     0.812	 0.00000005	      3957332
     0.813	 0.00000010	      3962881
     0.814	 0.00000009	      3958412
     0.815	 0.00000011	      3962747
     0.816	 0.00000041	      3961358
     0.817	 0.00000049	      3960454
     0.818	 0.00000009	      3961439
     0.819	 0.00000025	      3963142
     0.820	 0.00000056	      3959634
     0.821	 0.00000019	      3960918
