#   d (cM)	weighted LD	    bin count
     0.068	 0.00016756	      4032966
     0.069	 0.00016345	      4033908
     0.070	 0.00015911	      4033169
     0.071	 0.00016055	      4030302
     0.072	 0.00015937	      4030444
     0.073	 0.00015529	      4028954
     0.074	 0.00015227	      4031664
     0.075	 0.00015131	      4031352
     0.076	 0.00014881	      4031917
     0.077	 0.00014828	      4030351
     0.078	 0.00014473	      4030765
     0.079	 0.00014234	      4028812
     0.080	 0.00014115	      4031403
     0.081	 0.00013631	      4030681
     0.082	 0.00013627	      4030248
     0.083	 0.00013436	      4030148
     0.084	 0.00013172	      4029303
     0.085	 0.00013038	      4029122
     0.086	 0.00012954	      4028138
     0.087	 0.00012547	      4029317
     0.088	 0.00012481	      4028217
     0.089	 0.00012251	      4028577
     0.090	 0.00012127	      4024276
     0.091	 0.00011893	      4024330
     0.092	 0.00011725	      4023654
     0.093	 0.00011665	      4024553
     0.094	 0.00011468	      4026249
     0.095	 0.00011232	      4026024
     0.096	 0.00011322	      4027557
     0.097	 0.00010999	      4029462
     0.098	 0.00010952	      4026140
     0.099	 0.00010753	      4022015
     0.100	 0.00010479	      4024330
     0.101	 0.00010467	      4024824
     0.102	 0.00010537	      4025571
     0.103	 0.00010287	      4022674
     0.104	 0.00010089	      4024512
     0.105	 0.00010022	      4023255
     0.106	 0.00009893	      4022830
     0.107	 0.00009707	      4024980
     0.108	 0.00009796	      4022241
     0.109	 0.00009717	      4024070
     0.110	 0.00009209	      4024249
     0.111	 0.00009291	      4019925
     0.112	 0.00009102	      4024555
     0.113	 0.00008887	      4025432
     0.114	 0.00008761	      4020620
     0.115	 0.00008829	      4019595
     0.116	 0.00008641	      4020402
     0.117	 0.00008432	      4020176
     0.118	 0.00008392	      4017808
     0.119	 0.00008299	      4018414
     0.120	 0.00008173	      4017329
     0.121	 0.00008017	      4017825
     0.122	 0.00008027	      4016110
     0.123	 0.00007775	      4021679
     0.124	 0.00007876	      4017916
     0.125	 0.00007535	      4018669
     0.126	 0.00007600	      4018296
     0.127	 0.00007350	      4019351
     0.128	 0.00007291	      4016218
     0.129	 0.00007075	      4018831
     0.130	 0.00006975	      4019320
     0.131	 0.00006988	      4017715
     0.132	 0.00006880	      4016228
     0.133	 0.00006664	      4015885
     0.134	 0.00006644	      4020641
     0.135	 0.00006491	      4016371
     0.136	 0.00006398	      4013622
     0.137	 0.00006414	      4015158
     0.138	 0.00006230	      4017139
     0.139	 0.00006239	      4015893
     0.140	 0.00006249	      4018638
     0.141	 0.00006151	      4017802
     0.142	 0.00005997	      4014419
     0.143	 0.00005922	      4016837
     0.144	 0.00005747	      4013577
     0.145	 0.00005705	      4015604
     0.146	 0.00005700	      4014622
     0.147	 0.00005577	      4015503
     0.148	 0.00005550	      4015148
     0.149	 0.00005319	      4019899
     0.150	 0.00005195	      4015934
     0.151	 0.00005218	      4017539
     0.152	 0.00005080	      4017265
     0.153	 0.00005105	      4013371
     0.154	 0.00004968	      4017934
     0.155	 0.00005040	      4012678
     0.156	 0.00004903	      4019823
     0.157	 0.00004863	      4017506
     0.158	 0.00004836	      4014441
     0.159	 0.00004718	      4016375
     0.160	 0.00004858	      4013640
     0.161	 0.00004670	      4010810
     0.162	 0.00004686	      4007981
     0.163	 0.00004573	      4014458
     0.164	 0.00004502	      4013245
     0.165	 0.00004516	      4011710
     0.166	 0.00004528	      4011277
     0.167	 0.00004383	      4012827
     0.168	 0.00004198	      4015963
     0.169	 0.00004196	      4012525
     0.170	 0.00004177	      4011306
     0.171	 0.00004068	      4011654
     0.172	 0.00004099	      4011846
     0.173	 0.00003869	      4012838
     0.174	 0.00004068	      4012675
     0.175	 0.00004017	      4013636
     0.176	 0.00003977	      4011981
     0.177	 0.00003848	      4013840
     0.178	 0.00003820	      4014173
     0.179	 0.00003689	      4012856
     0.180	 0.00003717	      4010033
     0.181	 0.00003791	      4010422
     0.182	 0.00003580	      4011629
     0.183	 0.00003654	      4014328
     0.184	 0.00003545	      4015269
     0.185	 0.00003486	      4014168
     0.186	 0.00003601	      4008775
     0.187	 0.00003390	      4009905
     0.188	 0.00003314	      4013789
     0.189	 0.00003368	      4016907
     0.190	 0.00003287	      4013202
     0.191	 0.00003213	      4015334
     0.192	 0.00003161	      4009874
     0.193	 0.00003170	      4011130
     0.194	 0.00003056	      4009796
     0.195	 0.00003053	      4012477
     0.196	 0.00003146	      4012053
     0.197	 0.00002999	      4011798
     0.198	 0.00003048	      4009387
     0.199	 0.00002907	      4008079
     0.200	 0.00002824	      4008547
     0.201	 0.00002758	      4009324
     0.202	 0.00002798	      4009833
     0.203	 0.00002682	      4011153
     0.204	 0.00002612	      4008880
     0.205	 0.00002653	      4005257
     0.206	 0.00002720	      4007798
     0.207	 0.00002754	      4005701
     0.208	 0.00002619	      4007247
     0.209	 0.00002705	      4006131
     0.210	 0.00002608	      4003837
     0.211	 0.00002570	      4006621
     0.212	 0.00002558	      4007900
     0.213	 0.00002338	      4009070
     0.214	 0.00002390	      4005955
     0.215	 0.00002339	      4008888
     0.216	 0.00002318	      4011413
     0.217	 0.00002286	      4006695
     0.218	 0.00002277	      4009786
     0.219	 0.00002180	      4008962
     0.220	 0.00002228	      4008503
     0.221	 0.00002264	      4005301
     0.222	 0.00002180	      4006154
     0.223	 0.00002191	      4006278
     0.224	 0.00002270	      4006595
     0.225	 0.00002299	      4010424
     0.226	 0.00002187	      4009448
     0.227	 0.00002090	      4005963
     0.228	 0.00002151	      4010566
     0.229	 0.00002082	      4011645
     0.230	 0.00002086	      4007639
     0.231	 0.00002005	      4003470
     0.232	 0.00002027	      4007304
     0.233	 0.00002042	      4006917
     0.234	 0.00002026	      4010749
     0.235	 0.00002023	      4005800
     0.236	 0.00001980	      4006513
     0.237	 0.00001906	      4008873
     0.238	 0.00001899	      4007404
     0.239	 0.00001851	      4007121
     0.240	 0.00001906	      4007085
     0.241	 0.00001820	      4005745
     0.242	 0.00001760	      4008796
     0.243	 0.00001645	      4005244
     0.244	 0.00001702	      4003439
     0.245	 0.00001656	      4003335
     0.246	 0.00001646	      4003652
     0.247	 0.00001688	      4001693
     0.248	 0.00001671	      4008469
     0.249	 0.00001621	      4004484
     0.250	 0.00001584	      4005078
     0.251	 0.00001615	      4006766
     0.252	 0.00001628	      4006702
     0.253	 0.00001555	      4005843
     0.254	 0.00001494	      4000621
     0.255	 0.00001539	      4005811
     0.256	 0.00001573	      4008514
     0.257	 0.00001511	      4010958
     0.258	 0.00001429	      4005133
     0.259	 0.00001412	      4005264
     0.260	 0.00001368	      4004898
     0.261	 0.00001406	      4003570
     0.262	 0.00001386	      4005064
     0.263	 0.00001329	      4001078
     0.264	 0.00001326	      4004117
     0.265	 0.00001321	      4006005
     0.266	 0.00001302	      4002788
     0.267	 0.00001271	      4005289
     0.268	 0.00001334	      4004412
     0.269	 0.00001206	      4006565
     0.270	 0.00001161	      4003749
     0.271	 0.00001293	      4007261
     0.272	 0.00001244	      4006895
     0.273	 0.00001185	      4003389
     0.274	 0.00001142	      4003002
     0.275	 0.00001145	      4008333
     0.276	 0.00001170	      4006567
     0.277	 0.00001063	      4005452
     0.278	 0.00001127	      4001669
     0.279	 0.00001109	      4004608
     0.280	 0.00001173	      4004775
     0.281	 0.00001121	      4001230
     0.282	 0.00001116	      4002772
     0.283	 0.00001150	      4003200
     0.284	 0.00001071	      4006849
     0.285	 0.00000997	      4005312
     0.286	 0.00001087	      4007336
     0.287	 0.00001027	      4002815
     0.288	 0.00000980	      4008549
     0.289	 0.00001028	      4002993
     0.290	 0.00001001	      4004943
     0.291	 0.00000942	      4003404
     0.292	 0.00000935	      4006954
     0.293	 0.00000926	      4008843
     0.294	 0.00000910	      4003698
     0.295	 0.00000957	      4001381
     0.296	 0.00000964	      4005529
     0.297	 0.00000932	      4001614
     0.298	 0.00000967	      4006121
     0.299	 0.00000895	      4004666
     0.300	 0.00000899	      4004578
     0.301	 0.00000820	      4005226
     0.302	 0.00000968	      4003583
     0.303	 0.00000919	      4004324
     0.304	 0.00000873	      4000541
     0.305	 0.00000889	      4003782
     0.306	 0.00000810	      4003437
     0.307	 0.00000838	      4005039
     0.308	 0.00000824	      4004949
     0.309	 0.00000832	      4007239
     0.310	 0.00000750	      4000772
     0.311	 0.00000743	      4004856
     0.312	 0.00000833	      4002923
     0.313	 0.00000694	      4003651
     0.314	 0.00000709	      4000009
     0.315	 0.00000681	      3999992
     0.316	 0.00000700	      4006050
     0.317	 0.00000730	      4004613
     0.318	 0.00000730	      4001260
     0.319	 0.00000665	      4001164
     0.320	 0.00000632	      4005755
     0.321	 0.00000600	      4000624
     0.322	 0.00000712	      4002742
     0.323	 0.00000619	      4003997
     0.324	 0.00000661	      4000124
     0.325	 0.00000617	      4001944
     0.326	 0.00000650	      4002076
     0.327	 0.00000639	      4005745
     0.328	 0.00000612	      4001677
     0.329	 0.00000562	      4002297
     0.330	 0.00000591	      4005507
     0.331	 0.00000620	      4001857
     0.332	 0.00000634	      4005050
     0.333	 0.00000607	      4001790
     0.334	 0.00000587	      4002185
     0.335	 0.00000624	      4006699
     0.336	 0.00000557	      4005843
     0.337	 0.00000579	      4003786
     0.338	 0.00000599	      4000930
     0.339	 0.00000629	      3999878
     0.340	 0.00000577	      3997511
     0.341	 0.00000587	      4000155
     0.342	 0.00000511	      4000853
     0.343	 0.00000508	      4006692
     0.344	 0.00000599	      4002520
     0.345	 0.00000554	      4001965
     0.346	 0.00000515	      4003448
     0.347	 0.00000571	      4002536
     0.348	 0.00000504	      4003494
     0.349	 0.00000564	      4003755
     0.350	 0.00000512	      4000438
     0.351	 0.00000531	      4003256
     0.352	 0.00000557	      4001890
     0.353	 0.00000527	      4002817
     0.354	 0.00000434	      4002502
     0.355	 0.00000514	      4004943
     0.356	 0.00000539	      4003875
     0.357	 0.00000488	      4004623
     0.358	 0.00000473	      4002789
     0.359	 0.00000542	      4001928
     0.360	 0.00000475	      4006155
     0.361	 0.00000535	      4001983
     0.362	 0.00000533	      4002808
     0.363	 0.00000515	      4006363
     0.364	 0.00000479	      4000688
     0.365	 0.00000456	      4001760
     0.366	 0.00000384	      4001205
     0.367	 0.00000461	      4003152
     0.368	 0.00000393	      4003520
     0.369	 0.00000366	      4003650
     0.370	 0.00000414	      4002387
     0.371	 0.00000380	      4000772
     0.372	 0.00000398	      3998502
     0.373	 0.00000331	      4006347
     0.374	 0.00000288	      4003976
     0.375	 0.00000397	      4000994
     0.376	 0.00000301	      4003429
     0.377	 0.00000365	      4004667
     0.378	 0.00000300	      4002732
     0.379	 0.00000407	      4000079
     0.380	 0.00000404	      4002168
     0.381	 0.00000346	      4000945
     0.382	 0.00000385	      4000083
     0.383	 0.00000296	      4002328
     0.384	 0.00000341	      4002286
     0.385	 0.00000329	      4003850
     0.386	 0.00000373	      4004854
     0.387	 0.00000386	      4004589
     0.388	 0.00000366	      4001011
     0.389	 0.00000363	      4000145
     0.390	 0.00000350	      4002610
     0.391	 0.00000383	      4003329
     0.392	 0.00000317	      3998185
     0.393	 0.00000305	      4005257
     0.394	 0.00000354	      4003469
     0.395	 0.00000395	      4002097
     0.396	 0.00000438	      4000290
     0.397	 0.00000428	      4000857
     0.398	 0.00000397	      4003469
     0.399	 0.00000414	      4002739
     0.400	 0.00000421	      4001854
     0.401	 0.00000384	      3998878
     0.402	 0.00000420	      3999872
     0.403	 0.00000394	      3998192
     0.404	 0.00000393	      4002465
     0.405	 0.00000391	      4000488
     0.406	 0.00000355	      4005553
     0.407	 0.00000379	      4000625
     0.408	 0.00000362	      4000079
     0.409	 0.00000357	      4000744
     0.410	 0.00000323	      4002717
     0.411	 0.00000320	      3999813
     0.412	 0.00000326	      3998712
     0.413	 0.00000319	      3999650
     0.414	 0.00000364	      3996878
     0.415	 0.00000348	      4002450
     0.416	 0.00000361	      4003583
     0.417	 0.00000352	      4000854
     0.418	 0.00000287	      3997570
     0.419	 0.00000302	      4000332
     0.420	 0.00000303	      3999433
     0.421	 0.00000325	      4000241
     0.422	 0.00000311	      4003545
     0.423	 0.00000306	      4000442
     0.424	 0.00000229	      4002790
     0.425	 0.00000252	      3999971
     0.426	 0.00000263	      4000670
     0.427	 0.00000224	      4006183
     0.428	 0.00000238	      4001728
     0.429	 0.00000273	      4000039
     0.430	 0.00000261	      4000545
     0.431	 0.00000184	      4003178
     0.432	 0.00000201	      4003786
     0.433	 0.00000197	      4001607
     0.434	 0.00000226	      4002887
     0.435	 0.00000263	      4002230
     0.436	 0.00000170	      3998770
     0.437	 0.00000234	      4004812
     0.438	 0.00000210	      4001989
     0.439	 0.00000269	      4002259
     0.440	 0.00000266	      4005798
     0.441	 0.00000253	      3999843
     0.442	 0.00000226	      4001246
     0.443	 0.00000195	      3997713
     0.444	 0.00000269	      3996155
     0.445	 0.00000230	      4000544
     0.446	 0.00000233	      3997988
     0.447	 0.00000341	      4000424
     0.448	 0.00000245	      4001782
     0.449	 0.00000283	      4001600
     0.450	 0.00000288	      4000496
     0.451	 0.00000213	      3999251
     0.452	 0.00000241	      4000723
     0.453	 0.00000222	      4001263
     0.454	 0.00000257	      4000628
     0.455	 0.00000260	      3997645
     0.456	 0.00000264	      4001838
     0.457	 0.00000276	      4000926
     0.458	 0.00000281	      4003992
     0.459	 0.00000299	      4005938
     0.460	 0.00000220	      4000579
     0.461	 0.00000245	      3998294
     0.462	 0.00000221	      4001371
     0.463	 0.00000215	      3998611
     0.464	 0.00000192	      3995479
     0.465	 0.00000192	      4000061
     0.466	 0.00000225	      3999220
     0.467	 0.00000160	      3997454
     0.468	 0.00000168	      4003371
     0.469	 0.00000208	      3999074
     0.470	 0.00000166	      3998223
     0.471	 0.00000130	      3999734
     0.472	 0.00000157	      4000663
     0.473	 0.00000236	      3999710
     0.474	 0.00000252	      3998736
     0.475	 0.00000220	      4002591
     0.476	 0.00000178	      3998288
     0.477	 0.00000258	      4000331
     0.478	 0.00000199	      4002429
     0.479	 0.00000197	      4000709
     0.480	 0.00000165	      4002525
     0.481	 0.00000092	      3999447
     0.482	 0.00000187	      3995255
     0.483	 0.00000131	      3999372
     0.484	 0.00000161	      3999705
     0.485	 0.00000186	      3996558
     0.486	 0.00000162	      3999118
     0.487	 0.00000241	      3998931
     0.488	 0.00000202	      3999656
     0.489	 0.00000147	      3995877
     0.490	 0.00000152	      3999451
     0.491	 0.00000164	      3996855
     0.492	 0.00000162	      3996486
     0.493	 0.00000149	      3997292
     0.494	 0.00000227	      3993984
     0.495	 0.00000176	      3997871
     0.496	 0.00000147	      3995314
     0.497	 0.00000144	      3995039
     0.498	 0.00000214	      3997161
     0.499	 0.00000087	      3996808
     0.500	 0.00000096	      3995255
     0.501	 0.00000112	      3997628
     0.502	 0.00000196	      3998349
     0.503	 0.00000137	      3996015
     0.504	 0.00000137	      3996644
     0.505	 0.00000157	      3999129
     0.506	 0.00000159	      3996305
     0.507	 0.00000145	      3999179
     0.508	 0.00000139	      3996684
     0.509	 0.00000153	      3996029
     0.510	 0.00000164	      3996636
     0.511	 0.00000174	      3998400
     0.512	 0.00000193	      3997178
     0.513	 0.00000123	      3997336
     0.514	 0.00000096	      3993877
     0.515	 0.00000196	      3997957
     0.516	 0.00000182	      3993645
     0.517	 0.00000227	      3994801
     0.518	 0.00000127	      3995230
     0.519	 0.00000128	      3995272
     0.520	 0.00000131	      3994127
     0.521	 0.00000119	      3996039
     0.522	 0.00000171	      3997919
     0.523	 0.00000145	      3994901
     0.524	 0.00000110	      3993696
     0.525	 0.00000125	      3996738
     0.526	 0.00000191	      3997148
     0.527	 0.00000145	      3998656
     0.528	 0.00000120	      3996973
     0.529	 0.00000143	      3997499
     0.530	 0.00000117	      3998304
     0.531	 0.00000151	      3999651
     0.532	 0.00000125	      3995143
     0.533	 0.00000187	      3995751
     0.534	 0.00000137	      3994224
     0.535	 0.00000165	      3996421
     0.536	 0.00000189	      3994414
     0.537	 0.00000129	      3998668
     0.538	 0.00000217	      3996973
     0.539	 0.00000153	      3999236
     0.540	 0.00000157	      3994440
     0.541	 0.00000137	      3999850
     0.542	 0.00000152	      3994332
     0.543	 0.00000107	      3997966
     0.544	 0.00000106	      3990708
     0.545	 0.00000118	      3993456
     0.546	 0.00000113	      3993790
     0.547	 0.00000118	      3994037
     0.548	 0.00000059	      3993022
     0.549	 0.00000043	      3995839
     0.550	 0.00000039	      3993816
     0.551	-0.00000023	      3994826
     0.552	 0.00000082	      3996491
     0.553	 0.00000061	      3992878
     0.554	-0.00000014	      3993901
     0.555	 0.00000046	      3997230
     0.556	 0.00000030	      3993140
     0.557	 0.00000058	      3991164
     0.558	 0.00000030	      3992471
     0.559	 0.00000041	      3994342
     0.560	-0.00000019	      3992670
     0.561	-0.00000009	      3991141
     0.562	 0.00000038	      3998638
     0.563	 0.00000035	      3992513
     0.564	 0.00000002	      3995044
     0.565	-0.00000024	      3994415
     0.566	 0.00000012	      3995959
     0.567	-0.00000001	      3993946
     0.568	 0.00000017	      3995822
     0.569	 0.00000039	      3994770
     0.570	 0.00000012	      3993787
     0.571	 0.00000031	      3997182
     0.572	 0.00000058	      3992467
     0.573	 0.00000085	      3992969
     0.574	 0.00000070	      3994889
     0.575	 0.00000104	      3993753
     0.576	 0.00000012	      3991029
     0.577	 0.00000108	      3993680
     0.578	 0.00000050	      3992393
     0.579	 0.00000012	      3993889
     0.580	 0.00000088	      3993783
     0.581	 0.00000110	      3996201
     0.582	 0.00000072	      3996493
     0.583	 0.00000031	      3997113
     0.584	 0.00000049	      3994544
     0.585	 0.00000026	      3991547
     0.586	 0.00000058	      3991718
     0.587	-0.00000000	      3991225
     0.588	 0.00000040	      3995203
     0.589	 0.00000051	      3992239
     0.590	 0.00000064	      3989762
     0.591	 0.00000119	      3991825
     0.592	 0.00000085	      3990410
     0.593	 0.00000006	      3996614
     0.594	 0.00000041	      3991716
     0.595	-0.00000006	      3990409
     0.596	 0.00000029	      3992565
     0.597	 0.00000076	      3990739
     0.598	 0.00000022	      3994289
     0.599	-0.00000038	      3995352
     0.600	 0.00000028	      3995218
     0.601	 0.00000042	      3993894
     0.602	-0.00000004	      3993354
     0.603	-0.00000012	      3996358
     0.604	 0.00000037	      3993833
     0.605	 0.00000004	      3997251
     0.606	 0.00000035	      3995407
     0.607	-0.00000003	      3993212
     0.608	 0.00000019	      3994972
     0.609	 0.00000020	      3995358
     0.610	 0.00000027	      3993186
     0.611	-0.00000046	      3994488
     0.612	-0.00000024	      3993199
     0.613	 0.00000019	      3989627
     0.614	-0.00000014	      3991761
     0.615	-0.00000031	      3994901
     0.616	-0.00000021	      3996475
     0.617	-0.00000032	      3994434
     0.618	-0.00000038	      3995496
     0.619	 0.00000003	      3996020
     0.620	 0.00000036	      3994136
     0.621	 0.00000009	      3994954
     0.622	 0.00000035	      3995303
     0.623	 0.00000004	      3995154
     0.624	 0.00000039	      3991926
     0.625	 0.00000049	      3992564
     0.626	 0.00000098	      3996012
     0.627	 0.00000021	      3992710
     0.628	 0.00000006	      3992468
     0.629	 0.00000057	      3989770
     0.630	 0.00000014	      3992600
     0.631	 0.00000033	      3992032
     0.632	 0.00000055	      3991131
     0.633	-0.00000010	      3993829
     0.634	 0.00000002	      3998323
     0.635	 0.00000025	      3997098
     0.636	-0.00000001	      3993848
     0.637	 0.00000017	      3996263
     0.638	 0.00000030	      3995282
     0.639	-0.00000002	      3991766
     0.640	 0.00000015	      3987286
     0.641	 0.00000030	      3991307
     0.642	 0.00000020	      3992705
     0.643	 0.00000010	      3995173
     0.644	-0.00000002	      3993127
     0.645	 0.00000001	      3993568
     0.646	 0.00000035	      3995558
     0.647	-0.00000057	      3996077
     0.648	-0.00000019	      3994543
     0.649	-0.00000045	      3993474
     0.650	-0.00000003	      3992048
     0.651	-0.00000014	      3993830
     0.652	-0.00000070	      3995910
     0.653	-0.00000082	      3995910
     0.654	-0.00000105	      3997004
     0.655	-0.00000062	      3992182
     0.656	-0.00000012	      3992466
     0.657	-0.00000035	      3991515
     0.658	-0.00000044	      3993203
     0.659	-0.00000017	      3992993
     0.660	-0.00000023	      3991930
     0.661	-0.00000078	      3989611
     0.662	-0.00000061	      3992690
     0.663	-0.00000078	      3992145
     0.664	-0.00000078	      3988704
     0.665	-0.00000032	      3992300
     0.666	-0.00000022	      3993165
     0.667	 0.00000003	      3993581
     0.668	-0.00000005	      3992525
     0.669	-0.00000013	      3991704
     0.670	-0.00000003	      3993190
     0.671	-0.00000026	      3994569
     0.672	 0.00000003	      3990946
     0.673	-0.00000042	      3991664
     0.674	-0.00000015	      3985770
     0.675	-0.00000019	      3986874
     0.676	 0.00000021	      3990205
     0.677	 0.00000028	      3991477
     0.678	-0.00000022	      3992327
     0.679	-0.00000055	      3991967
     0.680	-0.00000053	      3989557
     0.681	-0.00000026	      3987464
     0.682	 0.00000028	      3991094
     0.683	-0.00000058	      3991631
     0.684	-0.00000047	      3988795
     0.685	-0.00000084	      3993692
     0.686	-0.00000046	      3991375
     0.687	-0.00000063	      3990333
     0.688	-0.00000070	      3987665
     0.689	-0.00000057	      3991875
     0.690	-0.00000084	      3990397
     0.691	-0.00000087	      3989756
     0.692	-0.00000085	      3989851
     0.693	-0.00000070	      3991639
     0.694	-0.00000072	      3988875
     0.695	-0.00000045	      3990847
     0.696	-0.00000085	      3992282
     0.697	-0.00000077	      3993987
     0.698	-0.00000096	      3991119
     0.699	-0.00000122	      3994831
     0.700	-0.00000098	      3992279
     0.701	-0.00000066	      3993486
     0.702	-0.00000092	      3993896
     0.703	-0.00000103	      3993339
     0.704	-0.00000109	      3992215
     0.705	-0.00000105	      3991098
     0.706	-0.00000046	      3992726
     0.707	-0.00000039	      3988503
     0.708	-0.00000016	      3991533
     0.709	 0.00000000	      3993389
     0.710	-0.00000053	      3991914
     0.711	-0.00000036	      3986951
     0.712	 0.00000005	      3988753
     0.713	 0.00000011	      3990763
     0.714	 0.00000056	      3990936
     0.715	-0.00000023	      3988984
     0.716	-0.00000015	      3991165
     0.717	-0.00000004	      3988435
     0.718	 0.00000021	      3992604
     0.719	-0.00000072	      3994728
     0.720	-0.00000047	      3987406
     0.721	-0.00000037	      3992866
     0.722	-0.00000072	      3989521
     0.723	-0.00000046	      3989095
     0.724	-0.00000078	      3991265
     0.725	-0.00000052	      3988863
     0.726	-0.00000016	      3989295
     0.727	-0.00000043	      3993111
     0.728	-0.00000066	      3992734
     0.729	-0.00000043	      3990328
     0.730	-0.00000027	      3989576
     0.731	-0.00000018	      3994590
     0.732	-0.00000035	      3990654
     0.733	-0.00000008	      3991702
     0.734	-0.00000048	      3983050
     0.735	-0.00000035	      3986933
     0.736	-0.00000045	      3987972
     0.737	-0.00000071	      3988611
     0.738	-0.00000112	      3984946
     0.739	-0.00000032	      3987475
     0.740	-0.00000049	      3990958
     0.741	-0.00000046	      3992791
     0.742	-0.00000042	      3989961
     0.743	-0.00000052	      3988963
     0.744	-0.00000064	      3990582
     0.745	-0.00000028	      3988735
     0.746	-0.00000032	      3990094
     0.747	-0.00000092	      3986373
     0.748	-0.00000096	      3991736
     0.749	-0.00000006	      3990165
     0.750	-0.00000052	      3987490
     0.751	-0.00000057	      3992752
     0.752	-0.00000023	      3989106
     0.753	-0.00000031	      3991161
     0.754	 0.00000017	      3990335
     0.755	-0.00000047	      3990126
     0.756	 0.00000004	      3990749
     0.757	 0.00000038	      3990258
     0.758	 0.00000028	      3992432
     0.759	-0.00000011	      3991049
     0.760	-0.00000019	      3988201
     0.761	-0.00000012	      3990886
     0.762	-0.00000068	      3989668
     0.763	-0.00000048	      3987609
     0.764	-0.00000063	      3990938
     0.765	-0.00000070	      3989240
     0.766	 0.00000011	      3990354
     0.767	-0.00000032	      3987858
     0.768	-0.00000049	      3984827
     0.769	-0.00000069	      3987743
     0.770	-0.00000036	      3990558
     0.771	-0.00000104	      3989917
     0.772	 0.00000007	      3988607
     0.773	-0.00000033	      3990879
     0.774	-0.00000024	      3995153
     0.775	-0.00000035	      3987228
     0.776	-0.00000030	      3987421
     0.777	 0.00000010	      3990047
     0.778	 0.00000023	      3989706
     0.779	 0.00000023	      3989953
     0.780	-0.00000013	      3990104
     0.781	 0.00000011	      3995752
     0.782	 0.00000014	      3989779
     0.783	 0.00000010	      3989633
     0.784	 0.00000008	      3986836
     0.785	-0.00000013	      3991638
     0.786	 0.00000023	      3992985
     0.787	-0.00000034	      3993626
     0.788	-0.00000010	      3989607
     0.789	-0.00000054	      3987779
     0.790	-0.00000067	      3986975
     0.791	-0.00000086	      3991854
     0.792	-0.00000007	      3987194
     0.793	-0.00000059	      3988772
     0.794	-0.00000079	      3988909
     0.795	-0.00000027	      3987462
     0.796	-0.00000043	      3993860
     0.797	-0.00000031	      3988100
     0.798	-0.00000053	      3991924
     0.799	-0.00000037	      3989252
     0.800	-0.00000012	      3992002
     0.801	-0.00000021	      3990446
     0.802	-0.00000058	      3989631
     0.803	-0.00000019	      3991153
     0.804	-0.00000042	      3990540
     0.805	-0.00000069	      3990808
     0.806	-0.00000043	      3991829
     0.807	-0.00000090	      3988925
     0.808	-0.00000052	      3990135
     0.809	-0.00000011	      3989555
     0.810	-0.00000025	      3988508
     0.811	-0.00000024	      3992692
     0.812	-0.00000028	      3991256
     0.813	-0.00000007	      3991066
     0.814	 0.00000020	      3992511
     0.815	-0.00000001	      3994633
     0.816	-0.00000001	      3991005
     0.817	-0.00000034	      3988597
     0.818	-0.00000053	      3987849
     0.819	-0.00000044	      3989732
     0.820	-0.00000038	      3987760
     0.821	-0.00000010	      3988134
