#   d (cM)	weighted LD	    bin count
     0.444	 0.00000003	      3981049
     0.445	 0.00000049	      3981212
     0.446	 0.00000020	      3981252
     0.447	 0.00000096	      3977904
     0.448	 0.00000069	      3980153
     0.449	 0.00000105	      3978358
     0.450	 0.00000050	      3983794
     0.451	 0.00000036	      3980089
     0.452	 0.00000089	      3979903
     0.453	 0.00000077	      3976941
     0.454	 0.00000077	      3981529
     0.455	 0.00000035	      3983452
     0.456	 0.00000162	      3979572
     0.457	 0.00000137	      3980970
     0.458	 0.00000095	      3978301
     0.459	 0.00000025	      3974567
     0.460	 0.00000093	      3978751
     0.461	 0.00000120	      3979772
     0.462	 0.00000045	      3979311
     0.463	 0.00000076	      3977447
     0.464	 0.00000069	      3980891
     0.465	 0.00000052	      3978404
     0.466	 0.00000127	      3980054
     0.467	 0.00000080	      3976337
     0.468	 0.00000125	      3979346
     0.469	 0.00000111	      3975871
     0.470	 0.00000087	      3975645
     0.471	 0.00000072	      3975256
     0.472	 0.00000057	      3976724
     0.473	 0.00000014	      3978023
     0.474	 0.00000011	      3976267
     0.475	 0.00000045	      3979485
     0.476	 0.00000012	      3976178
     0.477	 0.00000066	      3978136
     0.478	 0.00000038	      3975459
     0.479	 0.00000006	      3975122
     0.480	 0.00000065	      3975612
     0.481	 0.00000033	      3982038
     0.482	 0.00000074	      3977275
     0.483	 0.00000077	      3974665
     0.484	 0.00000115	      3977515
     0.485	 0.00000083	      3974986
     0.486	 0.00000105	      3978267
     0.487	 0.00000032	      3975316
     0.488	 0.00000087	      3979308
     0.489	 0.00000015	      3976029
     0.490	 0.00000017	      3976914
     0.491	 0.00000070	      3976176
     0.492	 0.00000063	      3977777
     0.493	 0.00000068	      3978462
     0.494	 0.00000068	      3978394
     0.495	 0.00000055	      3977170
     0.496	 0.00000099	      3976272
     0.497	 0.00000115	      3972589
     0.498	 0.00000121	      3975278
     0.499	 0.00000039	      3973908
     0.500	 0.00000065	      3976314
     0.501	 0.00000101	      3976559
     0.502	 0.00000029	      3976769
     0.503	 0.00000078	      3976145
     0.504	 0.00000099	      3974532
     0.505	 0.00000089	      3975193
     0.506	 0.00000105	      3976628
     0.507	 0.00000029	      3975037
     0.508	 0.00000017	      3976410
     0.509	-0.00000020	      3973836
     0.510	 0.00000003	      3978630
     0.511	 0.00000044	      3975077
     0.512	-0.00000001	      3971619
     0.513	 0.00000027	      3974158
     0.514	 0.00000017	      3977077
     0.515	-0.00000008	      3973918
     0.516	 0.00000023	      3972316
     0.517	 0.00000008	      3975350
     0.518	 0.00000017	      3978975
     0.519	-0.00000011	      3974752
     0.520	 0.00000007	      3973184
     0.521	 0.00000013	      3978522
     0.522	-0.00000038	      3978860
     0.523	-0.00000044	      3979777
     0.524	-0.00000060	      3978913
     0.525	 0.00000011	      3975776
     0.526	 0.00000017	      3972952
     0.527	-0.00000036	      3972529
     0.528	-0.00000006	      3976350
     0.529	-0.00000085	      3974395
     0.530	-0.00000040	      3973138
     0.531	 0.00000013	      3975732
     0.532	 0.00000034	      3975736
     0.533	 0.00000000	      3977647
     0.534	 0.00000010	      3976443
     0.535	 0.00000034	      3973589
     0.536	-0.00000019	      3974815
     0.537	-0.00000021	      3972262
     0.538	-0.00000015	      3974311
     0.539	 0.00000022	      3974082
     0.540	 0.00000038	      3969019
     0.541	 0.00000066	      3972963
     0.542	 0.00000018	      3977875
     0.543	-0.00000007	      3971494
     0.544	-0.00000000	      3971794
     0.545	-0.00000027	      3972024
     0.546	-0.00000041	      3977752
     0.547	-0.00000034	      3975685
     0.548	-0.00000031	      3974156
     0.549	-0.00000029	      3974152
     0.550	-0.00000106	      3974111
     0.551	-0.00000022	      3977194
     0.552	-0.00000057	      3977448
     0.553	-0.00000017	      3976357
     0.554	 0.00000062	      3974617
     0.555	-0.00000015	      3975847
     0.556	-0.00000012	      3970851
     0.557	-0.00000003	      3975125
     0.558	-0.00000025	      3976071
     0.559	-0.00000092	      3971789
     0.560	-0.00000044	      3972710
     0.561	-0.00000040	      3971226
     0.562	-0.00000037	      3975343
     0.563	-0.00000066	      3976253
     0.564	-0.00000014	      3973412
     0.565	 0.00000001	      3973874
     0.566	-0.00000057	      3976281
     0.567	-0.00000043	      3972003
     0.568	-0.00000053	      3974276
     0.569	-0.00000057	      3973652
     0.570	-0.00000029	      3974670
     0.571	 0.00000052	      3971754
     0.572	 0.00000007	      3972829
     0.573	-0.00000033	      3976420
     0.574	-0.00000054	      3974608
     0.575	 0.00000008	      3976229
     0.576	-0.00000018	      3972513
     0.577	 0.00000010	      3977065
     0.578	-0.00000033	      3969600
     0.579	 0.00000021	      3972407
     0.580	-0.00000008	      3974903
     0.581	-0.00000023	      3972910
     0.582	-0.00000065	      3978365
     0.583	-0.00000010	      3977612
     0.584	-0.00000040	      3975591
     0.585	-0.00000047	      3978143
     0.586	-0.00000030	      3975923
     0.587	-0.00000046	      3974191
     0.588	-0.00000017	      3974954
     0.589	 0.00000012	      3974191
     0.590	-0.00000054	      3975955
     0.591	-0.00000069	      3971769
     0.592	 0.00000030	      3971100
     0.593	-0.00000022	      3970982
     0.594	-0.00000003	      3970040
     0.595	-0.00000050	      3973053
     0.596	 0.00000047	      3968617
     0.597	 0.00000065	      3974230
     0.598	 0.00000051	      3975071
     0.599	 0.00000049	      3972343
     0.600	 0.00000027	      3975113
     0.601	 0.00000026	      3971792
     0.602	 0.00000050	      3975939
     0.603	-0.00000024	      3971275
     0.604	 0.00000009	      3972239
     0.605	 0.00000052	      3974711
     0.606	 0.00000018	      3977014
     0.607	 0.00000001	      3974964
     0.608	-0.00000014	      3972801
     0.609	 0.00000027	      3976803
     0.610	 0.00000023	      3976412
     0.611	 0.00000034	      3976861
     0.612	 0.00000012	      3978451
     0.613	 0.00000010	      3973178
     0.614	-0.00000022	      3979575
     0.615	-0.00000002	      3978790
     0.616	-0.00000058	      3972851
     0.617	-0.00000060	      3976234
     0.618	-0.00000064	      3974968
     0.619	-0.00000058	      3975504
     0.620	-0.00000070	      3974000
     0.621	-0.00000047	      3973105
     0.622	 0.00000006	      3972526
     0.623	 0.00000008	      3973845
     0.624	-0.00000020	      3973641
     0.625	 0.00000035	      3968916
     0.626	-0.00000007	      3973884
     0.627	 0.00000021	      3973318
     0.628	-0.00000033	      3970590
     0.629	 0.00000073	      3973611
     0.630	 0.00000032	      3971449
     0.631	 0.00000024	      3971780
     0.632	 0.00000019	      3969436
     0.633	-0.00000027	      3972883
     0.634	 0.00000017	      3973144
     0.635	 0.00000008	      3974670
     0.636	-0.00000018	      3978166
     0.637	-0.00000037	      3974686
     0.638	-0.00000022	      3973202
     0.639	 0.00000005	      3975666
     0.640	-0.00000037	      3972172
     0.641	 0.00000018	      3971381
     0.642	-0.00000015	      3973213
     0.643	 0.00000051	      3973341
     0.644	-0.00000025	      3972271
     0.645	-0.00000058	      3975326
     0.646	 0.00000019	      3976726
     0.647	 0.00000018	      3976017
     0.648	-0.00000040	      3973452
     0.649	 0.00000024	      3972033
     0.650	-0.00000009	      3975523
     0.651	-0.00000012	      3972108
     0.652	-0.00000027	      3975539
     0.653	 0.00000023	      3974033
     0.654	 0.00000005	      3972926
     0.655	 0.00000047	      3971754
     0.656	 0.00000041	      3975222
     0.657	 0.00000003	      3971767
     0.658	-0.00000016	      3973048
     0.659	-0.00000004	      3979886
     0.660	 0.00000004	      3972882
     0.661	 0.00000013	      3974025
     0.662	-0.00000056	      3973911
     0.663	-0.00000058	      3973105
     0.664	-0.00000034	      3973049
     0.665	-0.00000011	      3974286
     0.666	-0.00000024	      3972254
     0.667	 0.00000031	      3973364
     0.668	 0.00000003	      3971235
     0.669	-0.00000009	      3971001
     0.670	-0.00000036	      3970850
     0.671	 0.00000007	      3975042
     0.672	 0.00000029	      3972730
     0.673	-0.00000070	      3969634
     0.674	-0.00000032	      3974531
     0.675	-0.00000043	      3967800
     0.676	-0.00000009	      3972566
     0.677	-0.00000070	      3974594
     0.678	-0.00000009	      3973806
     0.679	 0.00000014	      3971910
     0.680	-0.00000022	      3976049
     0.681	-0.00000000	      3972929
     0.682	-0.00000019	      3970511
     0.683	-0.00000011	      3973703
     0.684	 0.00000024	      3973385
     0.685	-0.00000019	      3971603
     0.686	-0.00000087	      3970635
     0.687	-0.00000050	      3968072
     0.688	-0.00000084	      3970326
     0.689	-0.00000114	      3970291
     0.690	-0.00000095	      3971652
     0.691	-0.00000074	      3968862
     0.692	-0.00000078	      3974021
     0.693	-0.00000077	      3971587
     0.694	-0.00000062	      3970974
     0.695	-0.00000046	      3968715
     0.696	-0.00000069	      3967041
     0.697	-0.00000092	      3972857
     0.698	-0.00000081	      3968483
