#   d (cM)	weighted LD	    bin count
     0.145	 0.00004373	      4020533
     0.146	 0.00004295	      4018579
     0.147	 0.00004193	      4016666
     0.148	 0.00004167	      4019001
     0.149	 0.00004166	      4017472
     0.150	 0.00004157	      4020666
     0.151	 0.00004193	      4015351
     0.152	 0.00004002	      4017388
     0.153	 0.00003980	      4019032
     0.154	 0.00003955	      4018848
     0.155	 0.00003891	      4013489
     0.156	 0.00003773	      4017205
     0.157	 0.00003777	      4015235
     0.158	 0.00003619	      4015428
     0.159	 0.00003643	      4017149
     0.160	 0.00003724	      4016789
     0.161	 0.00003532	      4017016
     0.162	 0.00003537	      4016429
     0.163	 0.00003376	      4012702
     0.164	 0.00003414	      4015404
     0.165	 0.00003291	      4013656
     0.166	 0.00003314	      4015203
     0.167	 0.00003433	      4016881
     0.168	 0.00003246	      4012829
     0.169	 0.00003206	      4015811
     0.170	 0.00003149	      4018146
     0.171	 0.00002975	      4013658
     0.172	 0.00003054	      4011953
     0.173	 0.00003001	      4014010
     0.174	 0.00002902	      4013468
     0.175	 0.00002797	      4011242
     0.176	 0.00002697	      4011760
     0.177	 0.00002702	      4014130
     0.178	 0.00002662	      4018475
     0.179	 0.00002723	      4015227
     0.180	 0.00002667	      4013620
     0.181	 0.00002719	      4014527
     0.182	 0.00002572	      4014983
     0.183	 0.00002499	      4016586
     0.184	 0.00002476	      4017590
     0.185	 0.00002346	      4010446
     0.186	 0.00002354	      4012136
     0.187	 0.00002379	      4013513
     0.188	 0.00002289	      4013914
     0.189	 0.00002184	      4016882
     0.190	 0.00002175	      4007107
     0.191	 0.00002282	      4012896
     0.192	 0.00002172	      4013169
     0.193	 0.00002107	      4012466
     0.194	 0.00002063	      4012528
     0.195	 0.00002012	      4020042
     0.196	 0.00002053	      4012597
     0.197	 0.00002000	      4015292
     0.198	 0.00001877	      4012164
     0.199	 0.00001886	      4014929
     0.200	 0.00001866	      4014694
     0.201	 0.00001825	      4013178
     0.202	 0.00001849	      4014676
     0.203	 0.00001751	      4012370
     0.204	 0.00001675	      4012875
     0.205	 0.00001740	      4012018
     0.206	 0.00001668	      4007974
     0.207	 0.00001767	      4010130
     0.208	 0.00001748	      4009925
     0.209	 0.00001785	      4010197
     0.210	 0.00001763	      4009845
     0.211	 0.00001681	      4012503
     0.212	 0.00001642	      4012805
     0.213	 0.00001654	      4009525
     0.214	 0.00001683	      4012941
     0.215	 0.00001620	      4009685
     0.216	 0.00001623	      4012393
     0.217	 0.00001538	      4009999
     0.218	 0.00001448	      4009278
     0.219	 0.00001485	      4013535
     0.220	 0.00001444	      4010295
     0.221	 0.00001433	      4012206
     0.222	 0.00001407	      4013393
     0.223	 0.00001316	      4010792
     0.224	 0.00001342	      4008466
     0.225	 0.00001401	      4011103
     0.226	 0.00001341	      4017853
     0.227	 0.00001317	      4007958
     0.228	 0.00001366	      4008329
     0.229	 0.00001280	      4010499
     0.230	 0.00001273	      4005910
     0.231	 0.00001237	      4007055
     0.232	 0.00001228	      4005702
     0.233	 0.00001199	      4002297
     0.234	 0.00001138	      4005127
     0.235	 0.00001127	      4008550
     0.236	 0.00001072	      4004960
     0.237	 0.00001057	      4004963
     0.238	 0.00001120	      4006859
     0.239	 0.00001073	      4005230
     0.240	 0.00001062	      4008675
     0.241	 0.00001046	      4007317
     0.242	 0.00000998	      4005218
     0.243	 0.00001034	      4007549
     0.244	 0.00001081	      4007539
     0.245	 0.00000984	      4003030
     0.246	 0.00001029	      4002676
     0.247	 0.00000924	      4006329
     0.248	 0.00000924	      4006877
     0.249	 0.00000922	      4005629
     0.250	 0.00000866	      4006306
     0.251	 0.00000833	      4006686
     0.252	 0.00000829	      4006869
     0.253	 0.00000876	      4006820
     0.254	 0.00000899	      4005150
     0.255	 0.00000804	      4006231
     0.256	 0.00000768	      4006879
     0.257	 0.00000750	      4005346
     0.258	 0.00000762	      4002206
     0.259	 0.00000711	      4008828
     0.260	 0.00000692	      4001213
     0.261	 0.00000673	      4007513
     0.262	 0.00000655	      4008900
     0.263	 0.00000700	      4004818
     0.264	 0.00000629	      4007460
     0.265	 0.00000657	      4005750
     0.266	 0.00000631	      4008412
     0.267	 0.00000570	      4009395
     0.268	 0.00000610	      4007990
     0.269	 0.00000586	      4007945
     0.270	 0.00000620	      4007249
     0.271	 0.00000547	      4001667
     0.272	 0.00000551	      4006714
     0.273	 0.00000577	      4004288
     0.274	 0.00000645	      4007307
     0.275	 0.00000605	      4007105
     0.276	 0.00000597	      4006493
     0.277	 0.00000656	      4005658
     0.278	 0.00000608	      4008273
     0.279	 0.00000570	      4007543
     0.280	 0.00000537	      4003822
     0.281	 0.00000518	      4007217
     0.282	 0.00000570	      4006027
     0.283	 0.00000509	      4002263
     0.284	 0.00000514	      4006199
     0.285	 0.00000577	      4001974
     0.286	 0.00000441	      4007362
     0.287	 0.00000492	      4007558
     0.288	 0.00000430	      4007281
     0.289	 0.00000434	      4010025
     0.290	 0.00000462	      4006870
     0.291	 0.00000425	      4007176
     0.292	 0.00000410	      4006386
     0.293	 0.00000417	      4007726
     0.294	 0.00000409	      4009235
     0.295	 0.00000437	      4009864
     0.296	 0.00000430	      4005202
     0.297	 0.00000439	      4007114
     0.298	 0.00000435	      4006461
     0.299	 0.00000461	      4010093
     0.300	 0.00000423	      4007874
     0.301	 0.00000426	      4008878
     0.302	 0.00000415	      4007234
     0.303	 0.00000357	      4007365
     0.304	 0.00000366	      4007603
     0.305	 0.00000387	      4006245
     0.306	 0.00000350	      4003705
     0.307	 0.00000390	      4004966
     0.308	 0.00000279	      4004728
     0.309	 0.00000240	      4005895
     0.310	 0.00000292	      4005505
     0.311	 0.00000253	      4002050
     0.312	 0.00000245	      4005597
     0.313	 0.00000284	      4004491
     0.314	 0.00000280	      4006698
     0.315	 0.00000210	      4004911
     0.316	 0.00000248	      4006880
     0.317	 0.00000186	      4009164
     0.318	 0.00000227	      4004581
     0.319	 0.00000285	      4006138
     0.320	 0.00000274	      4007419
     0.321	 0.00000198	      4008700
     0.322	 0.00000213	      4008249
     0.323	 0.00000222	      4004948
     0.324	 0.00000246	      4009838
     0.325	 0.00000202	      4004396
     0.326	 0.00000171	      4000716
     0.327	 0.00000204	      4007791
     0.328	 0.00000195	      4006189
     0.329	 0.00000148	      4007167
     0.330	 0.00000212	      4007253
     0.331	 0.00000148	      4007525
     0.332	 0.00000110	      4008174
     0.333	 0.00000173	      4005816
     0.334	 0.00000165	      4006345
     0.335	 0.00000110	      4004843
     0.336	 0.00000098	      4008926
     0.337	 0.00000130	      4005561
     0.338	 0.00000099	      4007125
     0.339	 0.00000142	      4006819
     0.340	 0.00000133	      4005903
     0.341	 0.00000157	      4007067
     0.342	 0.00000177	      4005083
     0.343	 0.00000218	      4008689
     0.344	 0.00000258	      4003472
     0.345	 0.00000186	      4005604
     0.346	 0.00000236	      4007190
     0.347	 0.00000250	      4001991
     0.348	 0.00000227	      4005450
     0.349	 0.00000234	      4003327
     0.350	 0.00000222	      4010042
     0.351	 0.00000158	      4005671
     0.352	 0.00000207	      4006442
     0.353	 0.00000131	      4008454
     0.354	 0.00000101	      4006463
     0.355	 0.00000141	      4009728
     0.356	 0.00000105	      4008601
     0.357	 0.00000065	      4008283
     0.358	 0.00000104	      4007562
     0.359	 0.00000103	      4003038
     0.360	 0.00000065	      4005003
     0.361	 0.00000045	      4004217
     0.362	 0.00000129	      4005727
     0.363	 0.00000101	      4001972
     0.364	 0.00000043	      4003339
     0.365	 0.00000058	      4005386
     0.366	 0.00000084	      4003755
     0.367	 0.00000074	      4003454
     0.368	 0.00000015	      4004237
     0.369	 0.00000072	      4003248
     0.370	 0.00000012	      4004885
     0.371	-0.00000061	      4006812
     0.372	-0.00000018	      4004625
     0.373	-0.00000093	      4003281
     0.374	-0.00000056	      4002110
     0.375	-0.00000031	      4002092
     0.376	-0.00000013	      4003476
     0.377	-0.00000013	      4000773
     0.378	 0.00000001	      4001418
     0.379	-0.00000057	      4004025
     0.380	-0.00000035	      4003553
     0.381	-0.00000069	      4000986
     0.382	-0.00000035	      4000788
     0.383	-0.00000020	      4002330
     0.384	-0.00000070	      4005009
     0.385	-0.00000008	      4006348
     0.386	-0.00000038	      4003379
     0.387	-0.00000081	      4002719
     0.388	-0.00000066	      4002366
     0.389	-0.00000018	      4001891
     0.390	-0.00000074	      4004799
     0.391	-0.00000000	      4007279
     0.392	 0.00000025	      4002967
     0.393	 0.00000037	      4006540
     0.394	 0.00000033	      4003843
     0.395	 0.00000040	      4006658
     0.396	-0.00000029	      4002615
     0.397	 0.00000025	      4003029
     0.398	 0.00000010	      4003895
     0.399	 0.00000025	      3999382
     0.400	 0.00000035	      4005202
     0.401	 0.00000037	      4003107
     0.402	-0.00000015	      4002147
     0.403	 0.00000036	      4002857
     0.404	 0.00000049	      4004487
     0.405	 0.00000024	      4006017
     0.406	 0.00000027	      4003645
     0.407	-0.00000026	      4003359
     0.408	-0.00000008	      4006643
     0.409	-0.00000039	      4003967
     0.410	-0.00000030	      3998726
     0.411	-0.00000016	      4006496
     0.412	-0.00000012	      4004312
     0.413	-0.00000064	      4001668
     0.414	-0.00000011	      4005690
     0.415	-0.00000011	      3999447
     0.416	 0.00000018	      4001274
     0.417	 0.00000045	      4003279
     0.418	-0.00000030	      3998331
     0.419	-0.00000039	      4002135
     0.420	 0.00000068	      3999756
     0.421	-0.00000046	      4002571
     0.422	 0.00000006	      4004204
     0.423	-0.00000055	      4004890
     0.424	-0.00000020	      4002539
     0.425	 0.00000026	      4000012
     0.426	 0.00000019	      4003260
     0.427	 0.00000065	      3997929
     0.428	 0.00000032	      4003718
     0.429	 0.00000016	      3996542
     0.430	 0.00000012	      4002222
     0.431	 0.00000039	      3998312
     0.432	 0.00000067	      3999175
     0.433	-0.00000000	      3997225
     0.434	 0.00000033	      3996066
     0.435	 0.00000080	      3998865
     0.436	 0.00000077	      4001602
     0.437	 0.00000058	      4003011
     0.438	 0.00000099	      3999931
     0.439	 0.00000054	      4001248
     0.440	 0.00000082	      4003916
     0.441	 0.00000076	      3998096
     0.442	 0.00000104	      4002526
     0.443	 0.00000070	      3997969
     0.444	 0.00000036	      4003806
     0.445	 0.00000036	      4001333
     0.446	 0.00000027	      4001595
     0.447	 0.00000115	      4001260
     0.448	 0.00000051	      3999213
     0.449	 0.00000055	      3997478
     0.450	 0.00000117	      3997726
     0.451	 0.00000105	      3996417
     0.452	 0.00000036	      4001242
     0.453	 0.00000000	      3994774
     0.454	 0.00000042	      4001561
     0.455	 0.00000097	      3997327
     0.456	 0.00000086	      4000174
     0.457	 0.00000111	      4000264
     0.458	 0.00000122	      4001981
     0.459	 0.00000033	      3998265
     0.460	 0.00000045	      4001163
     0.461	 0.00000038	      3998320
     0.462	 0.00000058	      4000346
     0.463	 0.00000109	      3997468
     0.464	 0.00000058	      3999783
     0.465	 0.00000082	      4000319
     0.466	 0.00000047	      3999469
     0.467	 0.00000073	      3996314
     0.468	 0.00000045	      4001315
     0.469	 0.00000055	      3998746
     0.470	 0.00000090	      3998773
     0.471	 0.00000122	      4002976
     0.472	 0.00000098	      3998376
     0.473	 0.00000110	      4000377
     0.474	 0.00000150	      3999491
     0.475	 0.00000117	      4000363
     0.476	 0.00000155	      3994335
     0.477	 0.00000075	      3996303
     0.478	 0.00000077	      3997677
     0.479	 0.00000093	      3996211
     0.480	 0.00000110	      3996977
     0.481	 0.00000063	      3997598
     0.482	 0.00000085	      4001090
     0.483	 0.00000049	      3996328
     0.484	 0.00000027	      3997922
     0.485	 0.00000082	      4001921
     0.486	 0.00000003	      3997702
     0.487	 0.00000018	      3999559
     0.488	 0.00000060	      3995856
     0.489	 0.00000050	      4000207
     0.490	 0.00000089	      4000058
     0.491	 0.00000052	      4001163
     0.492	 0.00000081	      4004563
     0.493	 0.00000095	      4002590
     0.494	 0.00000100	      4000627
     0.495	 0.00000149	      3998254
     0.496	 0.00000105	      4000862
     0.497	 0.00000132	      3999091
     0.498	 0.00000103	      4006015
     0.499	 0.00000083	      3998812
     0.500	 0.00000137	      4000144
     0.501	 0.00000076	      3998944
     0.502	 0.00000081	      3999560
     0.503	 0.00000088	      4000136
     0.504	 0.00000106	      4001117
     0.505	 0.00000025	      3999954
     0.506	 0.00000060	      4000568
     0.507	 0.00000008	      3999442
     0.508	 0.00000060	      4001456
     0.509	 0.00000043	      3998549
     0.510	 0.00000042	      3998790
     0.511	 0.00000070	      3995982
     0.512	 0.00000088	      3997420
     0.513	 0.00000119	      4000557
     0.514	 0.00000029	      3997244
     0.515	 0.00000046	      3998769
     0.516	 0.00000055	      3999418
     0.517	 0.00000053	      4000904
     0.518	 0.00000129	      3998331
     0.519	 0.00000012	      3997469
     0.520	 0.00000026	      3997015
     0.521	 0.00000030	      3995981
     0.522	 0.00000023	      3998747
     0.523	 0.00000058	      3999398
     0.524	 0.00000029	      3996512
     0.525	-0.00000014	      4000257
     0.526	-0.00000050	      4000342
     0.527	 0.00000007	      3997651
     0.528	-0.00000042	      4000612
     0.529	 0.00000016	      4002137
     0.530	-0.00000046	      3996851
     0.531	 0.00000004	      3999223
     0.532	-0.00000029	      3999283
     0.533	 0.00000006	      3997395
     0.534	 0.00000037	      3998991
     0.535	-0.00000006	      3995685
     0.536	 0.00000023	      3994685
     0.537	 0.00000028	      3993692
     0.538	 0.00000055	      3992269
     0.539	 0.00000036	      3997862
     0.540	 0.00000004	      4000295
     0.541	 0.00000024	      3993893
     0.542	-0.00000001	      3997918
     0.543	-0.00000024	      4000391
     0.544	 0.00000020	      3999477
     0.545	-0.00000019	      3996267
     0.546	 0.00000027	      4001600
     0.547	-0.00000015	      3996001
     0.548	-0.00000047	      3996404
     0.549	-0.00000010	      3996032
     0.550	 0.00000001	      3998112
     0.551	-0.00000003	      3993326
     0.552	 0.00000023	      3999006
     0.553	 0.00000021	      3996572
     0.554	-0.00000029	      3994446
     0.555	-0.00000034	      3994392
     0.556	-0.00000010	      3995911
     0.557	 0.00000007	      3996700
     0.558	 0.00000002	      3999308
     0.559	 0.00000006	      4000206
     0.560	-0.00000007	      4000310
     0.561	 0.00000007	      3997011
     0.562	-0.00000016	      3997170
     0.563	-0.00000007	      3995025
     0.564	-0.00000049	      3998639
     0.565	-0.00000025	      4000327
     0.566	-0.00000088	      3998876
     0.567	-0.00000026	      3998812
     0.568	 0.00000031	      3995147
     0.569	-0.00000024	      3993518
     0.570	-0.00000048	      3998746
     0.571	 0.00000081	      3996602
     0.572	 0.00000074	      3997152
     0.573	 0.00000051	      3996200
     0.574	 0.00000036	      3994896
     0.575	 0.00000029	      3996059
     0.576	-0.00000001	      3994199
     0.577	-0.00000007	      3996240
     0.578	-0.00000008	      3994499
     0.579	-0.00000029	      4002380
     0.580	-0.00000056	      3998612
     0.581	-0.00000013	      3993100
     0.582	-0.00000043	      3995624
     0.583	-0.00000008	      3995997
     0.584	-0.00000013	      3993530
     0.585	-0.00000002	      3993839
     0.586	-0.00000003	      3996143
     0.587	-0.00000058	      3997425
     0.588	-0.00000052	      3995932
     0.589	-0.00000018	      3995316
     0.590	-0.00000015	      3998056
     0.591	-0.00000041	      3993959
     0.592	 0.00000015	      3992818
     0.593	-0.00000055	      3993765
     0.594	-0.00000020	      3993078
     0.595	 0.00000012	      3990253
     0.596	-0.00000056	      3992919
     0.597	-0.00000048	      3995282
     0.598	 0.00000019	      3994114
     0.599	-0.00000020	      3992287
     0.600	 0.00000003	      3993732
     0.601	-0.00000020	      3993422
     0.602	-0.00000013	      3996746
     0.603	-0.00000008	      3992812
     0.604	 0.00000008	      3993131
     0.605	 0.00000019	      3992996
     0.606	 0.00000083	      3993672
     0.607	 0.00000037	      3993045
     0.608	 0.00000013	      3996714
     0.609	 0.00000042	      3996503
     0.610	 0.00000019	      3994450
     0.611	-0.00000026	      3991754
     0.612	 0.00000007	      3995373
     0.613	-0.00000003	      3996357
     0.614	 0.00000062	      4000095
     0.615	 0.00000049	      3992952
     0.616	 0.00000029	      3997280
     0.617	 0.00000046	      3996520
     0.618	 0.00000018	      3995363
     0.619	-0.00000021	      3994866
     0.620	 0.00000001	      3996089
     0.621	 0.00000031	      3993696
     0.622	 0.00000039	      3994027
     0.623	 0.00000065	      3993627
     0.624	 0.00000025	      3995965
     0.625	 0.00000075	      3993958
     0.626	 0.00000048	      3994310
     0.627	 0.00000021	      3990384
     0.628	 0.00000012	      3995112
     0.629	 0.00000036	      3993531
     0.630	 0.00000053	      3993008
     0.631	 0.00000043	      3994787
     0.632	 0.00000020	      3993692
     0.633	-0.00000053	      3993717
     0.634	-0.00000058	      3995745
     0.635	-0.00000067	      3995011
     0.636	 0.00000000	      3995763
     0.637	-0.00000049	      3993161
     0.638	-0.00000084	      3993068
     0.639	-0.00000027	      3994905
     0.640	-0.00000055	      3993987
     0.641	-0.00000025	      3996000
     0.642	-0.00000064	      3992666
     0.643	-0.00000017	      3993725
     0.644	 0.00000012	      3993649
     0.645	 0.00000023	      3992942
     0.646	 0.00000006	      3992082
     0.647	 0.00000014	      3993889
     0.648	 0.00000012	      3992744
     0.649	-0.00000076	      3990608
     0.650	-0.00000000	      3993617
     0.651	-0.00000036	      3991636
     0.652	-0.00000019	      3992646
     0.653	-0.00000015	      3995202
     0.654	-0.00000102	      3995245
     0.655	-0.00000024	      3995359
     0.656	-0.00000044	      3996886
     0.657	-0.00000051	      3989751
     0.658	-0.00000078	      3991557
     0.659	-0.00000054	      3990288
     0.660	-0.00000074	      3994422
     0.661	-0.00000134	      3994020
     0.662	-0.00000065	      3995698
     0.663	-0.00000058	      3991275
     0.664	 0.00000010	      3994139
     0.665	-0.00000059	      3997483
     0.666	-0.00000040	      3999391
     0.667	-0.00000024	      3990285
     0.668	-0.00000002	      3992343
     0.669	-0.00000001	      3995074
     0.670	-0.00000066	      3994229
     0.671	-0.00000048	      3997152
     0.672	-0.00000031	      3996449
     0.673	-0.00000066	      3990587
     0.674	-0.00000092	      3993375
     0.675	-0.00000047	      3995116
     0.676	-0.00000049	      3993210
     0.677	-0.00000082	      3992465
     0.678	-0.00000020	      3999107
     0.679	-0.00000050	      3992856
     0.680	-0.00000068	      3998190
     0.681	-0.00000056	      3993242
     0.682	-0.00000072	      3994002
     0.683	-0.00000092	      3995945
     0.684	-0.00000046	      3995464
     0.685	-0.00000026	      3990070
     0.686	-0.00000034	      3997948
     0.687	-0.00000084	      3992648
     0.688	-0.00000020	      3994382
     0.689	-0.00000030	      3996946
     0.690	-0.00000013	      3997318
     0.691	-0.00000080	      3994498
     0.692	-0.00000027	      3996949
     0.693	-0.00000100	      3993369
     0.694	-0.00000060	      3993815
     0.695	-0.00000056	      3993058
     0.696	-0.00000037	      3991419
     0.697	-0.00000041	      3996331
     0.698	-0.00000077	      3991325
     0.699	-0.00000072	      3993479
     0.700	-0.00000027	      3989932
     0.701	-0.00000071	      3991357
     0.702	-0.00000063	      3990325
     0.703	-0.00000008	      3990253
     0.704	-0.00000024	      3994287
     0.705	-0.00000000	      3995149
     0.706	-0.00000001	      3993629
     0.707	 0.00000006	      3996109
     0.708	-0.00000044	      3997007
     0.709	-0.00000072	      3993172
     0.710	-0.00000008	      3997853
     0.711	-0.00000018	      3996385
     0.712	-0.00000039	      3998027
     0.713	 0.00000003	      3994205
     0.714	 0.00000008	      3998138
     0.715	 0.00000044	      3996194
     0.716	-0.00000033	      3996879
     0.717	-0.00000009	      3992490
     0.718	 0.00000022	      3991980
     0.719	-0.00000014	      3992237
     0.720	-0.00000011	      3995338
     0.721	-0.00000001	      3994522
     0.722	 0.00000006	      3993582
     0.723	-0.00000006	      3995373
     0.724	-0.00000031	      3996792
     0.725	-0.00000044	      3994901
     0.726	 0.00000012	      3994899
     0.727	-0.00000016	      3994221
     0.728	-0.00000015	      3995403
     0.729	-0.00000067	      3996102
     0.730	-0.00000062	      3995881
     0.731	 0.00000009	      3990383
     0.732	-0.00000040	      3993396
     0.733	-0.00000034	      3995024
     0.734	 0.00000034	      3994130
     0.735	-0.00000009	      3996630
     0.736	 0.00000000	      3995832
     0.737	 0.00000001	      3988745
     0.738	 0.00000017	      3994841
     0.739	-0.00000021	      3992430
     0.740	-0.00000016	      3991365
     0.741	-0.00000004	      3991864
     0.742	-0.00000021	      3991370
     0.743	-0.00000006	      3995759
     0.744	-0.00000036	      3992269
     0.745	 0.00000036	      3992078
     0.746	-0.00000009	      3997185
     0.747	 0.00000034	      3991322
     0.748	 0.00000013	      3993005
     0.749	-0.00000027	      3991853
     0.750	 0.00000033	      3990938
     0.751	 0.00000028	      3993929
     0.752	 0.00000055	      3994172
     0.753	 0.00000066	      3994799
     0.754	-0.00000006	      3995776
     0.755	-0.00000036	      3990958
     0.756	 0.00000057	      3988800
     0.757	 0.00000009	      3993209
     0.758	 0.00000005	      3991157
     0.759	 0.00000012	      3992776
     0.760	 0.00000007	      3992795
     0.761	-0.00000033	      3990577
     0.762	-0.00000009	      3990590
     0.763	-0.00000046	      3988249
     0.764	-0.00000026	      3986661
     0.765	 0.00000007	      3987920
     0.766	 0.00000027	      3993137
     0.767	 0.00000028	      3988185
     0.768	 0.00000093	      3990893
     0.769	 0.00000096	      3991759
     0.770	 0.00000120	      3988236
     0.771	 0.00000066	      3989162
     0.772	 0.00000107	      3992362
     0.773	 0.00000048	      3990888
     0.774	 0.00000060	      3987667
     0.775	 0.00000008	      3993007
     0.776	 0.00000061	      3988963
     0.777	 0.00000058	      3989318
     0.778	 0.00000065	      3988888
     0.779	 0.00000056	      3989191
     0.780	 0.00000057	      3991081
     0.781	 0.00000094	      3987626
     0.782	 0.00000079	      3992268
     0.783	 0.00000052	      3991452
     0.784	 0.00000070	      3990058
     0.785	 0.00000067	      3987702
     0.786	 0.00000095	      3992083
     0.787	 0.00000118	      3991533
     0.788	 0.00000125	      3986819
     0.789	 0.00000081	      3989388
     0.790	 0.00000064	      3988075
     0.791	 0.00000096	      3989715
     0.792	 0.00000024	      3986278
     0.793	 0.00000004	      3990130
     0.794	-0.00000019	      3987021
     0.795	-0.00000055	      3988217
     0.796	-0.00000079	      3987601
     0.797	 0.00000049	      3991449
     0.798	 0.00000023	      3988874
     0.799	-0.00000023	      3986702
     0.800	 0.00000004	      3987456
     0.801	 0.00000009	      3988454
     0.802	 0.00000001	      3986253
     0.803	 0.00000002	      3987172
     0.804	-0.00000040	      3988948
     0.805	-0.00000033	      3991911
     0.806	-0.00000056	      3991402
     0.807	-0.00000021	      3988346
     0.808	-0.00000079	      3987594
     0.809	-0.00000053	      3990434
     0.810	-0.00000005	      3991265
     0.811	 0.00000005	      3987998
     0.812	 0.00000017	      3990942
     0.813	 0.00000005	      3988638
     0.814	 0.00000023	      3991353
     0.815	 0.00000057	      3985425
     0.816	 0.00000025	      3984920
     0.817	 0.00000056	      3988230
     0.818	 0.00000078	      3988718
     0.819	 0.00000069	      3988558
     0.820	 0.00000049	      3989825
     0.821	 0.00000067	      3989505
